"COMID"	"Al2O3Cat"	"Al2O3Ws"	"BFICat"	"BFIWs"	"CompStrgthCat"	"CompStrgthWs"	"KffactCat"	"KffactWs"	"Na2OWs"	"PctSilicicWs"	"SandCat"	"SandWs"	"SiO2Cat"	"SiO2Ws"	"Tmax8110Cat"	"Tmax8110Ws"	"Tmean08Cat"	"Tmean08Ws"	"Tmean09Cat"	"Tmean09Ws"	"Tmean8110Cat"	"Tmean8110Ws"	"Tmin8110Cat"	"Tmin8110Ws"	"WtDepCat"	"WtDepWs"	"CaOCat"	"CaOWs"	"CatAreaSqKm"	"CatAreaSqKmRp100"	"ClayCat"	"ClayWs"	"Fe2O3Cat"	"Fe2O3Ws"	"HydrlCondCat"	"HydrlCondWs"	"K2OCat"	"MgOCat"	"MgOWs"	"Na2OCat"	"OmCat"	"OmWs"	"PctAlluvCoastCat"	"PctAlluvCoastWs"	"PctNonCarbResidCat"	"PctNonCarbResidWs"	"PctSilicicCat"	"PermCat"	"PermWs"	"Precip08Cat"	"Precip08Ws"	"Precip09Cat"	"Precip09Ws"	"Precip8110Cat"	"Precip8110Ws"	"QC_01"	"QC_02"	"QC_03"	"QC_04"	"QC_05"	"QC_06"	"QC_07"	"QC_08"	"QC_09"	"QC_10"	"QC_11"	"QC_12"	"QC_MA"	"RckDepCat"	"RckDepWs"	"RunoffCat"	"RunoffWs"	"WetIndexCat"	"WetIndexWs"	"WsAreaSqKm"	"WsAreaSqKmRp100"	"ElevCat"	"ElevWs"	"K2OWs"	"NCat"	"NWs"	"P2O5Cat"	"P2O5Ws"	"SCat"	"SLOPE"	"SWs"	"clust"
21390030	9.446635	9.446635	23.71795	23.71795	56.56189	56.56189	0.2678549	0.2678549	0.9118643	0	50.2319	50.2319	61.77986	61.77986	30.38789	30.38789	21.63712	21.63712	21.74823	21.74823	21.55442	21.55442	12.71694	12.71694	182.88	182.88	1.393344	1.393344	2.119815	1.078546	2.930944	2.930944	2.25743	2.25743	4.147796	4.147796	1.059185	0.7389983	0.7389983	0.6480788	0.2417342	0.2417342	3.4758	3.4758	4.243861	4.243861	0	1.897655	1.897655	5.458252	5.458252	4.429584	4.429584	5.407091	5.407091	0.09349034	0.09349034	0.09349034	0	0	0	0.09349034	0.1798184	0.09349034	0.09349034	0.09349034	0.09349034	0.07881118	5.033049	5.033049	3.041266	3.041266	6.378592	6.378592	2.119815	1.078546	20.3896	20.3896	1.372596	0.4135787	0.4135787	0.3507873	0.3507873	0.8743739	0.1045006	0.8743739	"1"
21390038	9.442953	9.442953	25	25	87.14131	87.14131	0.2665806	0.2665806	0.9306075	10.79605	53.30068	53.30068	67.68734	67.68734	26.13504	26.13504	18.7197	18.7197	19.12603	19.12603	18.4978	18.4978	10.85537	10.85537	182.88	182.88	1.534162	1.534162	1.664854	0.7780396	3.274568	3.274568	1.538707	1.538707	0.5380577	0.5380577	1.119479	0.7236503	0.7236503	0.6578347	0.1089476	0.1089476	0	0	4.502073	4.502073	2.467765	1.372365	1.372365	5.732453	5.732453	4.904802	4.904802	5.827167	5.827167	0.1088544	0.1088544	0.1088544	0.05543471	0	0	0.1088544	0.1106465	0.07973497	0.05543471	0.05543471	0.05543471	0.07139	4.853455	4.853455	3.044522	3.044522	5.928953	5.928953	1.664854	0.7780396	30.85257	30.85257	1.436404	0.2660699	0.2660699	0.3438818	0.3438818	1.014028	0.1551716	1.014028	"2"
21390040	10.5303	10.5303	25	25	104.4433	104.4433	0.2914928	0.2914928	1.468531	25.71204	57.82995	57.82995	68.0968	68.0968	25.83417	25.83417	18.48828	18.48828	18.89984	18.89984	18.33879	18.33879	10.83989	10.83989	182.88	182.88	1.472927	1.472927	1.719529	0.8025396	3.116703	3.116703	1.488576	1.488576	0.4445677	0.4445677	1.23886	0.7092914	0.7092914	0.9036234	0.1213986	0.1213986	0	0	4.32132	4.32132	3.285114	1.504338	1.504338	5.761807	5.761807	4.954681	4.954681	5.859122	5.859122	0.1160037	0.1160037	0.1319051	0.05921186	0	0	0.1160037	0.138892	0.1061602	0.05921186	0.05921186	0.07696104	0.08157999	4.954907	4.954907	3.044522	3.044522	5.867146	5.867146	1.719529	0.8025396	31.54001	31.54001	1.565783	0.2397396	0.2397396	0.3473164	0.3473164	0.9076661	0.1630543	0.9076661	"2"
21390538	8.73879	9.454871	25.67938	25.96729	88.38596	91.69907	0.2218709	0.2166761	1.181297	29.1326	32.8695	30.6649	64.0191	63.03258	24.07476	23.9664	15.51688	15.47338	15.81022	15.76599	15.57694	15.52981	7.074193	7.088346	182.88	182.88	1.763223	1.803231	1.692896	0.6740153	3.631978	3.669712	1.493435	1.603554	0.7191737	0.9558234	0.9895423	0.8822785	1.013307	0.6441829	0.3185246	0.3315135	0	0	4.390835	4.274823	3.058341	1.008808	0.9427793	6.110199	6.112897	5.44015	5.444866	6.039971	6.049281	0.1275133	0.1856493	0.1856493	0.06578774	0.06578774	0	0.1275133	0.2004889	0.1275133	0.06859279	0.1275133	0.1275133	0.1186715	4.767783	4.743579	3.044522	3.044522	5.858681	5.860833	1.802271	0.7328005	35.05356	35.27938	1.317082	0.2017223	0.1942727	0.375803	0.4017013	1.016759	0.1940104	0.9591956	"2"
21390540	15.0763	12.66177	25	26.64628	117.3049	115.9494	0.3	0.2616492	2.347034	60.94394	62.01215	31.68287	55.43141	63.2233	24.91868	22.50708	16.04722	14.51895	16.31813	14.86118	16.01445	14.26745	7.109837	6.022803	182.88	182.88	2.066186	1.671716	0.1146671	0.06868616	2.961141	3.490064	2.202422	1.892178	1.929764	2.53105	1.128919	1.685309	1.141982	1.468577	0.1310283	0.2517712	0	2.137587	0	3.48361	4.615121	1.60342	1.445589	6.085006	6.145296	5.380617	5.539441	5.97621	6.191405	3.255979	3.557318	3.661457	2.582714	2.055661	0.5335651	2.483239	3.287618	2.794595	2.866421	3.030665	3.132446	3.136885	5.033049	4.778299	3.044522	3.062754	6.033743	5.900652	6.751243	4.959107	33.23594	37.99068	1.560214	0.1265859	0.2479522	0.5641959	0.4130605	0.1784573	0.09750995	0.6198085	"2"
21390542	11.34151	13.59876	25	27.37931	95.74568	112.0993	0.1993814	0.2116386	2.795843	62.71261	15.88098	25.41684	62.09801	58.26785	24.12102	22.62057	15.45561	14.61997	15.76119	14.89013	15.36818	14.51624	6.609823	6.406395	182.88	182.88	1.823777	1.962265	1.641072	0.2683463	3.901973	3.714809	1.85973	2.03608	1.352006	1.695518	1.075009	1.240303	1.499638	1.020483	0.4187103	0.3409497	0	0	4.276266	3.645121	3.402156	0.2851789	1.848112	6.085891	6.16727	5.421324	5.527144	6.021172	6.160316	0.5732369	0.7705711	0.7476354	0.2366519	0.3271431	0.03922071	0.2730759	0.6119371	0.3378998	0.3777513	0.6754922	0.5521595	0.5738004	4.553666	4.679676	3.044522	3.044522	5.876392	5.7479	3.394025	1.779299	35.03819	37.77155	1.454627	0.2161057	0.1494568	0.4487787	0.5143312	0.8215783	0.1452477	0.5159149	"2"
21390548	13.87197	12.68055	25	26.65056	110.0536	116.0939	0.2931083	0.2619119	2.353844	61.12809	52.59979	31.6846	57.68754	63.22556	24.3611	22.49804	15.65691	14.51304	15.95881	14.85558	15.64802	14.25967	6.929591	6.016292	182.88	182.88	1.989875	1.670808	1.622413	0.4206164	3.173464	3.488949	2.10486	1.89362	1.775239	2.535833	1.113479	1.559672	1.142599	1.342487	0.1805526	0.2512604	0	2.14296	2.274453	3.47653	4.524799	1.485869	1.448074	6.073079	6.145494	5.396729	5.54	6.004038	6.192223	3.250607	3.55134	3.656072	2.577638	2.049884	0.5335651	2.478805	3.283239	2.788954	2.862658	3.025437	3.126322	3.131792	4.97365	4.778471	3.044522	3.062864	6.005097	5.900865	6.745161	4.950988	34.60111	38.00691	1.561566	0.1642738	0.2482506	0.5289466	0.4131017	0.492674	0.07653502	0.6172655	"2"
21390552	10.14647	14.2089	25.34569	27.6368	92.45377	113.0033	0.2545811	0.1926603	2.999289	90.29373	39.70674	20.02089	62.94904	56.72891	24.50337	22.95431	15.95811	14.97441	16.23279	15.21828	15.90129	14.99438	7.296782	7.030151	182.88	182.88	1.797977	2.024915	1.358383	0.7302021	3.443937	3.826997	1.70766	2.131127	1.110652	1.826633	1.036158	1.09278	1.603958	0.8660768	0.2121837	0.3826926	0	0	4.089928	2.37083	3.743945	1.143811	0.6860448	6.089283	6.15516	5.390871	5.498801	6.012501	6.132742	0.4206821	0.5388298	0.5388298	0.2134972	0.2134972	0	0.1739533	0.3859424	0.2159175	0.2460785	0.4904188	0.3893357	0.3906898	4.923217	4.633039	3.044522	3.044522	6.106939	6.070543	2.929069	1.222009	34.18562	37.14583	1.429314	0.2088784	0.1436238	0.4171521	0.5414098	0.9158164	0.1725364	0.415918	"2"
21390556	15.0763	12.67153	25	26.63962	117.3049	115.9549	0.2999663	0.2618041	2.35106	61.10182	62.02848	31.80554	55.43141	63.19181	24.54077	22.51531	16.02183	14.52503	16.33667	14.86715	15.76866	14.27352	6.990862	6.026717	182.88	182.88	2.066186	1.673669	1.496672	0.2276135	2.961141	3.488402	2.202422	1.893647	1.929764	2.529222	1.128919	1.685309	1.144896	1.468577	0.1310283	0.2512811	0	2.134015	0	3.479684	4.615121	1.60342	1.446325	6.051618	6.144934	5.357515	5.538768	5.996472	6.190689	3.259595	3.561302	3.665048	2.586109	2.059494	0.5335651	2.486239	3.290303	2.798317	2.868808	3.034135	3.136494	3.140222	5.033049	4.779548	3.044522	3.062681	6.060259	5.901351	6.755289	4.960899	34.25626	37.97632	1.559771	0.1265859	0.2475814	0.5641959	0.4137826	0.1784573	0.05545385	0.6186585	"2"
21390572	11.7759	14.87244	25	25	123.2771	121.1776	0.2951732	0.3003638	3.289319	97.56767	61.7747	61.93224	68.33585	57.27694	25.01359	24.01614	16.41905	16.2558	16.72219	16.63921	16.24068	15.97498	7.463422	7.92871	182.88	182.88	1.416026	1.976917	0.809774	0.1297994	2.961141	2.957845	1.448992	2.134939	0.3927425	2.143329	1.352004	0.7198616	1.584052	1.124567	0.1310283	0.1310283	0	0	4.21032	1.23324	3.544487	1.60342	1.60342	6.067329	6.050105	5.364545	5.371743	5.968253	6.052668	0.8355144	0.9353087	0.9353087	0.3096882	0.3074847	0	0.2926696	0.5738004	0.4350239	0.3228079	0.7911809	0.7090205	0.614645	5.033049	5.033049	3.044522	3.044522	6.019721	6.220235	3.673019	1.940021	33.19054	35.21668	1.516591	0.2060716	0.150032	0.3554218	0.5378176	0.7686081	0.09519716	0.2251999	"2"
