"StationID_Master"	"ChemSampleID"	"StdParamName"	"SampleDate"	"ResultValue"	"IQRmethod"	"SDmethod"	"Outlier"
"408BA0836"	"408BA0836_2014-06-04"	"Copper_uf_ug_L"	2014-06-04	3.74	"Good"	"Good"	"Good"
"408BA0836"	"408BA0836_2014-06-04"	"Dacthal_ug_L"	2014-06-04	0.02	"Good"	"Good"	"Good"
"408BA0836"	"408BA0836_2014-06-04"	"DDE_p_pprime_ug_L"	2014-06-04	0.003	"Good"	"Good"	"Good"
"408BA0836"	"408BA0836_2014-06-04"	"DOC_f_mg_L"	2014-06-04	5.71	"Good"	"Good"	"Good"
"408BA0836"	"408BA0836_2014-06-04"	"Hardness_CaCO3_uf_mg_L"	2014-06-04	328	"Good"	"Good"	"Good"
"408BA0836"	"408BA0836_2014-06-04"	"Lead_f_ug_L"	2014-06-04	0.03	"Good"	"Good"	"Good"
"408BA0836"	"408BA0836_2014-06-04"	"Lead_uf_ug_L"	2014-06-04	0.37	"Good"	"Good"	"Good"
"408BA0836"	"408BA0836_2014-06-04"	"Manganese_f_ug_L"	2014-06-04	37.4	"Good"	"Good"	"Good"
"408BA0836"	"408BA0836_2014-06-04"	"Manganese_uf_ug_L"	2014-06-04	52.1	"Good"	"Good"	"Good"
"408BA0836"	"408BA0836_2014-06-04"	"NH3_N_uf_mg_L"	2014-06-04	0.347	"Good"	"Good"	"Good"
"408BA0836"	"408BA0836_2014-06-04"	"Nickel_f_ug_L"	2014-06-04	9.51	"Good"	"Good"	"Good"
"408BA0836"	"408BA0836_2014-06-04"	"Nickel_uf_ug_L"	2014-06-04	9.22	"Good"	"Good"	"Good"
"408BA0836"	"408BA0836_2014-06-04"	"NO2_N_f_mg_L"	2014-06-04	0.0783	"Good"	"Good"	"Good"
"408BA0836"	"408BA0836_2014-06-04"	"NO3_N_uf_mg_L"	2014-06-04	6.67	"Good"	"Good"	"Good"
"408BA0836"	"408BA0836_2014-06-04"	"P_uf_mg_L"	2014-06-04	1.98	"Good"	"Good"	"Good"
"408BA0836"	"408BA0836_2014-06-04"	"PO4_P_f_mg_L"	2014-06-04	1.96	"Good"	"Good"	"Good"
"408BA0836"	"408BA0836_2014-06-04"	"Selenium_f_ug_L"	2014-06-04	8.09	"Good"	"Good"	"Good"
"408BA0836"	"408BA0836_2014-06-04"	"Selenium_ug_L"	2014-06-04	7.63	"Good"	"Good"	"Good"
"408BA0836"	"408BA0836_2014-06-04"	"Silica_SiO2_f_mg_L"	2014-06-04	13.3	"Good"	"Good"	"Good"
"408BA0836"	"408BA0836_2014-06-04"	"Silver_uf_ug_L"	2014-06-04	0.17	"Good"	"Good"	"Good"
"408BA0836"	"408BA0836_2014-06-04"	"Sulfate_f_mg_L"	2014-06-04	206	"Good"	"Good"	"Good"
"408BA0836"	"408BA0836_2014-06-04"	"SuspendedSediment_particulate_mg_L"	2014-06-04	18.3	"Good"	"Good"	"Good"
"408BA0836"	"408BA0836_2014-06-04"	"TDS_f_mg_L"	2014-06-04	720	"Good"	"Good"	"Good"
"408BA0836"	"408BA0836_2014-06-04"	"TN_uf_mg_L"	2014-06-04	6.61	"Good"	"Good"	"Good"
"408BA0836"	"408BA0836_2014-06-04"	"TSS_particulate_mg_L"	2014-06-04	19.6	"Good"	"Good"	"Good"
"408BA0836"	"408BA0836_2014-06-04"	"Zinc_f_ug_L"	2014-06-04	17.9	"Good"	"Good"	"Good"
"408BA0836"	"408BA0836_2014-06-04"	"Zinc_uf_ug_L"	2014-06-04	19.6	"Good"	"Good"	"Good"
"408BA0836"	"408BA0836_2015-06-24"	"Alkalinity_CaCO3_fld_mg_L"	2015-06-24	225	"Good"	"Good"	"Good"
"408BA0836"	"408BA0836_2015-06-24"	"DO_fld_mg_L"	2015-06-24	5.62	"Good"	"Good"	"Good"
"408BA0836"	"408BA0836_2015-06-24"	"pH_fld_SU"	2015-06-24	7.45	"Good"	"Good"	"Good"
"408BA0836"	"408BA0836_2015-06-24"	"Salinity_fld_ppt"	2015-06-24	0.78	"Good"	"Good"	"Good"
"408BA0836"	"408BA0836_2015-06-24"	"SpecificConductivity_fld_uS_cm"	2015-06-24	1553	"Good"	"Good"	"Good"
"408BA0836"	"408BA0836_2015-06-24"	"Velocity_fld_ft_s"	2015-06-24	0.5192	"Good"	"Good"	"Good"
"408BA0836"	"408BA0836_2015-06-24"	"WaterTemp_fld_degC"	2015-06-24	22.5	"Good"	"Good"	"Good"
"408BA0836"	"408BA0836_2016-07-12"	"Alkalinity_CaCO3_fld_mg_L"	2016-07-12	248	"Good"	"Good"	"Good"
"408BA0836"	"408BA0836_2016-07-12"	"DO_fld_mg_L"	2016-07-12	7.48	"Good"	"Good"	"Good"
"408BA0836"	"408BA0836_2016-07-12"	"pH_fld_SU"	2016-07-12	7.65	"Good"	"Good"	"Good"
"408BA0836"	"408BA0836_2016-07-12"	"Salinity_fld_ppt"	2016-07-12	0.95	"Good"	"Good"	"Good"
"408BA0836"	"408BA0836_2016-07-12"	"SpecificConductivity_fld_uS_cm"	2016-07-12	1841	"Good"	"Good"	"Good"
"408BA0836"	"408BA0836_2016-07-12"	"WaterTemp_fld_degC"	2016-07-12	26.4	"Good"	"Good"	"Good"
"408BA0836"	"408BA0836_2017-06-21"	"Alkalinity_CaCO3_fld_mg_L"	2017-06-21	249	"Good"	"Good"	"Good"
"408BA0836"	"408BA0836_2017-06-21"	"DO_fld_mg_L"	2017-06-21	7.92	"Good"	"Good"	"Good"
"408BA0836"	"408BA0836_2017-06-21"	"pH_fld_SU"	2017-06-21	7.77	"Good"	"Good"	"Good"
"408BA0836"	"408BA0836_2017-06-21"	"Salinity_fld_ppt"	2017-06-21	0.9	"Good"	"Good"	"Good"
"408BA0836"	"408BA0836_2017-06-21"	"SpecificConductivity_fld_uS_cm"	2017-06-21	1790	"Good"	"Good"	"Good"
"408BA0836"	"408BA0836_2017-06-21"	"Velocity_fld_ft_s"	2017-06-21	0.1083	"Good"	"Good"	"Good"
"408BA0836"	"408BA0836_2017-06-21"	"WaterTemp_fld_degC"	2017-06-21	26.8	"Good"	"Good"	"Good"
"408BA0916"	"408BA0916_2008-05-08"	"AFDM_algae_particulate_g_m2"	2008-05-08	62.77	"Good"	"Good"	"Good"
"408BA0916"	"408BA0916_2008-05-08"	"Alkalinity_CaCO3_f_mg_L"	2008-05-08	195	"Good"	"Good"	"Good"
"408BA0916"	"408BA0916_2008-05-08"	"Aluminum_f_ug_L"	2008-05-08	3.63	"Good"	"Good"	"Good"
"408BA0916"	"408BA0916_2008-05-08"	"Aluminum_uf_ug_L"	2008-05-08	211	"Good"	"Good"	"Good"
"408BA0916"	"408BA0916_2008-05-08"	"Arsenic_f_ug_L"	2008-05-08	3.91	"Good"	"Good"	"Good"
"408BA0916"	"408BA0916_2008-05-08"	"Arsenic_uf_ug_L"	2008-05-08	3.8	"Good"	"Good"	"Good"
"408BA0916"	"408BA0916_2008-05-08"	"Cadmium_f_ug_L"	2008-05-08	0.29	"Good"	"Good"	"Good"
"408BA0916"	"408BA0916_2008-05-08"	"Cadmium_uf_ug_L"	2008-05-08	0.27	"Good"	"Good"	"Good"
"408BA0916"	"408BA0916_2008-05-08"	"Chlor_a_particulate_mg_m2"	2008-05-08	454.55	"Good"	"Good"	"Good"
"408BA0916"	"408BA0916_2008-05-08"	"Chromium_f_ug_L"	2008-05-08	0.52	"Good"	"Good"	"Good"
"408BA0916"	"408BA0916_2008-05-08"	"Chromium_ug_L"	2008-05-08	1.13	"Good"	"Good"	"Good"
"408BA0916"	"408BA0916_2008-05-08"	"Copper_f_ug_L"	2008-05-08	3.33	"Good"	"Good"	"Good"
"408BA0916"	"408BA0916_2008-05-08"	"Copper_uf_ug_L"	2008-05-08	3.62	"Good"	"Good"	"Good"
"408BA0916"	"408BA0916_2008-05-08"	"Ev_FlowHab_score"	2008-05-08	0.1	"Good"	"Good"	"Good"
"408BA0916"	"408BA0916_2008-05-08"	"H_AqHab_score"	2008-05-08	0.84	"Good"	"Good"	"Good"
"408BA0916"	"408BA0916_2008-05-08"	"H_SubNat_score"	2008-05-08	0.72	"Good"	"Good"	"Good"
"408BA0916"	"408BA0916_2008-05-08"	"Hardness_CaCO3_f_mg_L"	2008-05-08	363.5	"Good"	"Good"	"Good"
"408BA0916"	"408BA0916_2008-05-08"	"IPI"	2008-05-08	0.97	"Good"	"Good"	"Good"
"408BA0916"	"408BA0916_2008-05-08"	"Iron_f_ug_L"	2008-05-08	30.7	"Good"	"Good"	"Good"
"408BA0916"	"408BA0916_2008-05-08"	"Iron_uf_ug_L"	2008-05-08	32	"Good"	"Good"	"Good"
"408BA0916"	"408BA0916_2008-05-08"	"Lead_f_ug_L"	2008-05-08	0.064	"Good"	"Good"	"Good"
"408BA0916"	"408BA0916_2008-05-08"	"Lead_uf_ug_L"	2008-05-08	0.164	"Good"	"Good"	"Good"
"408BA0916"	"408BA0916_2008-05-08"	"Manganese_f_ug_L"	2008-05-08	4.55	"Good"	"Good"	"Good"
"408BA0916"	"408BA0916_2008-05-08"	"Manganese_uf_ug_L"	2008-05-08	20.7	"Good"	"Good"	"Good"
"408BA0916"	"408BA0916_2008-05-08"	"NH3_N_f_mg_L"	2008-05-08	0.0318	"Good"	"Good"	"Good"
"408BA0916"	"408BA0916_2008-05-08"	"Nickel_f_ug_L"	2008-05-08	6.05	"Good"	"Good"	"Good"
"408BA0916"	"408BA0916_2008-05-08"	"Nickel_uf_ug_L"	2008-05-08	6.23	"Good"	"Good"	"Good"
"408BA0916"	"408BA0916_2008-05-08"	"NO2_N_f_mg_L"	2008-05-08	0.0953	"Good"	"Good"	"Good"
"408BA0916"	"408BA0916_2008-05-08"	"NO3_N_f_mg_L"	2008-05-08	5.8	"Good"	"Good"	"Good"
"408BA0916"	"408BA0916_2008-05-08"	"P_uf_mg_L"	2008-05-08	2.14	"Good"	"Good"	"Good"
"408BA0916"	"408BA0916_2008-05-08"	"PCT_SAFN_score"	2008-05-08	0.76	"Good"	"Good"	"Good"
"408BA0916"	"408BA0916_2008-05-08"	"PO4_P_f_mg_L"	2008-05-08	2.05	"Outlier high"	"Good"	"Good"
"408BA0916"	"408BA0916_2008-05-08"	"Selenium_f_ug_L"	2008-05-08	5.28	"Good"	"Good"	"Good"
"408BA0916"	"408BA0916_2008-05-08"	"Selenium_ug_L"	2008-05-08	4.99	"Good"	"Good"	"Good"
"408BA0916"	"408BA0916_2008-05-08"	"Silver_uf_ug_L"	2008-05-08	0.04	"Good"	"Good"	"Good"
"408BA0916"	"408BA0916_2008-05-08"	"Sulfate_f_mg_L"	2008-05-08	218	"Good"	"Good"	"Good"
"408BA0916"	"408BA0916_2008-05-08"	"SuspendedSediment_particulate_mg_L"	2008-05-08	11.94	"Good"	"Good"	"Good"
"408BA0916"	"408BA0916_2008-05-08"	"TDS_f_mg_L"	2008-05-08	665	"Good"	"Good"	"Good"
"408BA0916"	"408BA0916_2008-05-08"	"TKN_uf_mg_L"	2008-05-08	0.942	"Good"	"Good"	"Good"
"408BA0916"	"408BA0916_2008-05-08"	"XCMG_score"	2008-05-08	1	"Good"	"Good"	"Good"
"408BA0916"	"408BA0916_2008-05-08"	"Zinc_f_ug_L"	2008-05-08	23.2	"Good"	"Good"	"Good"
"408BA0916"	"408BA0916_2008-05-08"	"Zinc_uf_ug_L"	2008-05-08	24.3	"Good"	"Good"	"Good"
"408CAL004"	"408CAL004_2001-11-12"	"Aluminum_uf_ug_L"	2001-11-12	332	"Good"	"Good"	"Good"
"408CAL004"	"408CAL004_2001-11-12"	"Arsenic_uf_ug_L"	2001-11-12	5.53	"Good"	"Good"	"Good"
"408CAL004"	"408CAL004_2001-11-12"	"Boron_uf_mg_L"	2001-11-12	0.6	"Good"	"Good"	"Good"
"408CAL004"	"408CAL004_2001-11-12"	"Cadmium_uf_ug_L"	2001-11-12	0.411	"Good"	"Good"	"Good"
"408CAL004"	"408CAL004_2001-11-12"	"Carbophenothion_ug_L"	2001-11-12	0.15	"Good"	"Good"	"Good"
"408CAL004"	"408CAL004_2001-11-12"	"Chlor_a_particulate_ug_L"	2001-11-12	23	"Good"	"Good"	"Good"
"408CAL004"	"408CAL004_2001-11-12"	"Chloride_f_mg_L"	2001-11-12	272	"Good"	"Good"	"Good"
"408CAL004"	"408CAL004_2001-11-12"	"Chlorpyrifos_ug_L"	2001-11-12	0.15	"Good"	"Good"	"Good"
"408CAL004"	"408CAL004_2001-11-12"	"Chromium_ug_L"	2001-11-12	5.25	"Good"	"Good"	"Good"
"408CAL004"	"408CAL004_2001-11-12"	"Copper_uf_ug_L"	2001-11-12	5.21	"Good"	"Good"	"Good"
"408CAL004"	"408CAL004_2001-11-12"	"Coumaphos_ug_L"	2001-11-12	0.04	"Good"	NA	"Good"
"408CAL004"	"408CAL004_2001-11-12"	"Dacthal_ug_L"	2001-11-12	0.047	"Good"	"Good"	"Good"
"408CAL004"	"408CAL004_2001-11-12"	"DDE_p_pprime_ug_L"	2001-11-12	0.004	"Good"	"Good"	"Good"
"408CAL004"	"408CAL004_2001-11-12"	"DDT_p_pprime_ug_L"	2001-11-12	0.003	"Good"	"Good"	"Good"
"408CAL004"	"408CAL004_2001-11-12"	"Diazinon_ug_L"	2001-11-12	0.18	"Good"	"Good"	"Good"
"408CAL004"	"408CAL004_2001-11-12"	"Dichlofenthion_ug_L"	2001-11-12	0.04	"Good"	"Good"	"Good"
"408CAL004"	"408CAL004_2001-11-12"	"Dicrotophos_ug_L"	2001-11-12	0.04	"Good"	"Good"	"Good"
"408CAL004"	"408CAL004_2001-11-12"	"Dieldrin_ug_L"	2001-11-12	0.005	"Good"	NA	"Good"
"408CAL004"	"408CAL004_2001-11-12"	"Dioxathion_ug_L"	2001-11-12	0.04	"Good"	"Good"	"Good"
"408CAL004"	"408CAL004_2001-11-12"	"Disulfoton_ug_L"	2001-11-12	0.072	"Good"	"Good"	"Good"
"408CAL004"	"408CAL004_2001-11-12"	"Endosulfan_II_ug_L"	2001-11-12	0.003	"Good"	NA	"Good"
"408CAL004"	"408CAL004_2001-11-12"	"Endosulfan_Sulfate_ug_L"	2001-11-12	0.005	"Good"	"Good"	"Good"
"408CAL004"	"408CAL004_2001-11-12"	"Endrin_Ketone_ug_L"	2001-11-12	0.003	"Good"	"Good"	"Good"
"408CAL004"	"408CAL004_2001-11-12"	"Fenthion_ug_L"	2001-11-12	0.04	"Good"	"Good"	"Good"
"408CAL004"	"408CAL004_2001-11-12"	"HCH_beta_ug_L"	2001-11-12	0.029	"Good"	NA	"Good"
"408CAL004"	"408CAL004_2001-11-12"	"HCH_gamma_ug_L"	2001-11-12	0.007	"Good"	"Good"	"Good"
"408CAL004"	"408CAL004_2001-11-12"	"Hexachlorobenzene_ug_L"	2001-11-12	0.005	"Good"	"Good"	"Good"
"408CAL004"	"408CAL004_2001-11-12"	"Lead_uf_ug_L"	2001-11-12	0.723	"Good"	"Good"	"Good"
"408CAL004"	"408CAL004_2001-11-12"	"Malathion_ug_L"	2001-11-12	0.04	"Good"	"Good"	"Good"
"408CAL004"	"408CAL004_2001-11-12"	"Manganese_uf_ug_L"	2001-11-12	57.7	"Good"	"Good"	"Good"
"408CAL004"	"408CAL004_2001-11-12"	"Mercury_ng_L"	2001-11-12	2.25	"Good"	"Good"	"Good"
"408CAL004"	"408CAL004_2001-11-12"	"NH3_N_uf_mg_L"	2001-11-12	0.15	"Good"	"Good"	"Good"
"408CAL004"	"408CAL004_2001-11-12"	"Nickel_uf_ug_L"	2001-11-12	5.54	"Good"	"Good"	"Good"
"408CAL004"	"408CAL004_2001-11-12"	"NO2_N_f_mg_L"	2001-11-12	0.06	"Good"	"Good"	"Good"
"408CAL004"	"408CAL004_2001-11-12"	"NO3_N_f_mg_L"	2001-11-12	12.1	"Good"	"Good"	"Good"
"408CAL004"	"408CAL004_2001-11-12"	"Nonachlor_cis_ug_L"	2001-11-12	0.002	"Good"	NA	"Good"
"408CAL004"	"408CAL004_2001-11-12"	"Nonachlor_trans_ug_L"	2001-11-12	0.002	"Good"	"Good"	"Good"
"408CAL004"	"408CAL004_2001-11-12"	"Oxadiazon_ug_L"	2001-11-12	0.02	"Good"	"Good"	"Good"
"408CAL004"	"408CAL004_2001-11-12"	"Oxychlordane_ug_L"	2001-11-12	0.009	"Good"	NA	"Good"
"408CAL004"	"408CAL004_2001-11-12"	"Parathion_Ethyl_ug_L"	2001-11-12	0.04	"Good"	"Good"	"Good"
"408CAL004"	"408CAL004_2001-11-12"	"Parathion_Methyl_ug_L"	2001-11-12	0.027	"Good"	"Good"	"Good"
"408CAL004"	"408CAL004_2001-11-12"	"PCB027_ug_L"	2001-11-12	0.004	"Good"	"Good"	"Good"
"408CAL004"	"408CAL004_2001-11-12"	"PCB029_ug_L"	2001-11-12	0.018	"Outlier high"	"Good"	"Good"
"408CAL004"	"408CAL004_2001-11-12"	"PCB031_ug_L"	2001-11-12	0.004	"Good"	"Good"	"Good"
"408CAL004"	"408CAL004_2001-11-12"	"PCB033_ug_L"	2001-11-12	0.007	"Good"	"Good"	"Good"
"408CAL004"	"408CAL004_2001-11-12"	"PCB044_ug_L"	2001-11-12	0.032	"Good"	"Good"	"Good"
"408CAL004"	"408CAL004_2001-11-12"	"PCB101_ug_L"	2001-11-12	0.021	"Good"	"Good"	"Good"
"408CAL004"	"408CAL004_2001-11-12"	"PCB156_ug_L"	2001-11-12	0.007	"Good"	"Good"	"Good"
"408CAL004"	"408CAL004_2001-11-12"	"PCB187_ug_L"	2001-11-12	0.002	"Good"	"Good"	"Good"
"408CAL004"	"408CAL004_2001-11-12"	"Pheophytin_a_particulate_ug_L"	2001-11-12	8	"Good"	"Good"	"Good"
"408CAL004"	"408CAL004_2001-11-12"	"Phorate_ug_L"	2001-11-12	0.04	"Good"	"Good"	"Good"
"408CAL004"	"408CAL004_2001-11-12"	"PO4_P_f_mg_L"	2001-11-12	1.07	"Good"	"Good"	"Good"
"408CAL004"	"408CAL004_2001-11-12"	"Selenium_ug_L"	2001-11-12	6.78	"Good"	"Good"	"Good"
"408CAL004"	"408CAL004_2001-11-12"	"Silver_uf_ug_L"	2001-11-12	0.025	"Good"	"Good"	"Good"
"408CAL004"	"408CAL004_2001-11-12"	"Sulfate_f_mg_L"	2001-11-12	320	"Good"	"Good"	"Good"
"408CAL004"	"408CAL004_2001-11-12"	"TDS_f_mg_L"	2001-11-12	1190	"Good"	"Good"	"Good"
"408CAL004"	"408CAL004_2001-11-12"	"Tedion_ug_L"	2001-11-12	0.01	"Good"	"Good"	"Good"
"408CAL004"	"408CAL004_2001-11-12"	"Thiobencarb_ug_L"	2001-11-12	0.94	"Good"	"Good"	"Good"
"408CAL004"	"408CAL004_2001-11-12"	"Trichloronate_ug_L"	2001-11-12	0.04	"Good"	"Good"	"Good"
"408CAL004"	"408CAL004_2001-11-12"	"Zinc_uf_ug_L"	2001-11-12	15.3	"Good"	"Good"	"Good"
"408CAL005"	"408CAL005_2001-10-31"	"Aluminum_uf_ug_L"	2001-10-31	353	"Good"	"Good"	"Good"
"408CAL005"	"408CAL005_2001-10-31"	"Arsenic_uf_ug_L"	2001-10-31	7.11	"Good"	"Good"	"Good"
"408CAL005"	"408CAL005_2001-10-31"	"Azinphos_Methyl_ug_L"	2001-10-31	0.04	"Good"	"Good"	"Good"
"408CAL005"	"408CAL005_2001-10-31"	"Boron_uf_mg_L"	2001-10-31	1.8	"Good"	"Good"	"Good"
"408CAL005"	"408CAL005_2001-10-31"	"Cadmium_uf_ug_L"	2001-10-31	0.43	"Good"	"Good"	"Good"
"408CAL005"	"408CAL005_2001-10-31"	"Chlor_a_particulate_ug_L"	2001-10-31	19	"Good"	"Good"	"Good"
"408CAL005"	"408CAL005_2001-10-31"	"Chloride_f_mg_L"	2001-10-31	141	"Good"	"Good"	"Good"
"408CAL005"	"408CAL005_2001-10-31"	"Chlorpyrifos_ug_L"	2001-10-31	0.042	"Good"	"Good"	"Good"
"408CAL005"	"408CAL005_2001-10-31"	"Chromium_ug_L"	2001-10-31	3.78	"Good"	"Good"	"Good"
"408CAL005"	"408CAL005_2001-10-31"	"Copper_uf_ug_L"	2001-10-31	10.7	"Good"	"Good"	"Good"
"408CAL005"	"408CAL005_2001-10-31"	"Diazinon_ug_L"	2001-10-31	0.2145	"Good"	"Good"	"Good"
"408CAL005"	"408CAL005_2001-10-31"	"Dicrotophos_ug_L"	2001-10-31	0.04	"Good"	"Good"	"Good"
"408CAL005"	"408CAL005_2001-10-31"	"Dioxathion_ug_L"	2001-10-31	0.04	"Good"	"Good"	"Good"
"408CAL005"	"408CAL005_2001-10-31"	"Disulfoton_ug_L"	2001-10-31	0.03	"Good"	"Good"	"Good"
"408CAL005"	"408CAL005_2001-10-31"	"Lead_uf_ug_L"	2001-10-31	0.912	"Good"	"Good"	"Good"
"408CAL005"	"408CAL005_2001-10-31"	"Manganese_uf_ug_L"	2001-10-31	111	"Good"	"Good"	"Good"
"408CAL005"	"408CAL005_2001-10-31"	"Mercury_ng_L"	2001-10-31	3.3	"Good"	"Good"	"Good"
"408CAL005"	"408CAL005_2001-10-31"	"Mevinphos_ug_L"	2001-10-31	0.04	"Good"	"Good"	"Good"
"408CAL005"	"408CAL005_2001-10-31"	"NH3_N_uf_mg_L"	2001-10-31	0.22	"Good"	"Good"	"Good"
"408CAL005"	"408CAL005_2001-10-31"	"Nickel_uf_ug_L"	2001-10-31	2.22	"Good"	"Good"	"Good"
"408CAL005"	"408CAL005_2001-10-31"	"NO2_N_f_mg_L"	2001-10-31	0.22	"Good"	"Good"	"Good"
"408CAL005"	"408CAL005_2001-10-31"	"NO3_N_f_mg_L"	2001-10-31	38.5	"Good"	"Good"	"Good"
"408CAL005"	"408CAL005_2001-10-31"	"Parathion_Ethyl_ug_L"	2001-10-31	0.04	"Good"	"Good"	"Good"
"408CAL005"	"408CAL005_2001-10-31"	"Parathion_Methyl_ug_L"	2001-10-31	0.033	"Good"	"Good"	"Good"
"408CAL005"	"408CAL005_2001-10-31"	"Pheophytin_a_particulate_ug_L"	2001-10-31	5.3	"Good"	"Good"	"Good"
"408CAL005"	"408CAL005_2001-10-31"	"PO4_P_f_mg_L"	2001-10-31	0.11	"Good"	"Good"	"Good"
"408CAL005"	"408CAL005_2001-10-31"	"Selenium_ug_L"	2001-10-31	22.5	"Good"	"Good"	"Good"
"408CAL005"	"408CAL005_2001-10-31"	"Silver_uf_ug_L"	2001-10-31	0.016	"Good"	"Good"	"Good"
"408CAL005"	"408CAL005_2001-10-31"	"Sulfate_f_mg_L"	2001-10-31	1430	"Good"	"Good"	"Good"
"408CAL005"	"408CAL005_2001-10-31"	"TDS_f_mg_L"	2001-10-31	2740	"Good"	"Good"	"Good"
"408CAL005"	"408CAL005_2001-10-31"	"Trichloronate_ug_L"	2001-10-31	0.04	"Good"	"Good"	"Good"
"408CAL005"	"408CAL005_2001-10-31"	"Zinc_uf_ug_L"	2001-10-31	13.3	"Good"	"Good"	"Good"
"408CAL007"	"408CAL007_2001-10-29"	"Aluminum_uf_ug_L"	2001-10-29	327	"Good"	"Good"	"Good"
"408CAL007"	"408CAL007_2001-10-29"	"Arsenic_uf_ug_L"	2001-10-29	4.92	"Good"	"Good"	"Good"
"408CAL007"	"408CAL007_2001-10-29"	"Boron_uf_mg_L"	2001-10-29	0.58	"Good"	"Good"	"Good"
"408CAL007"	"408CAL007_2001-10-29"	"Cadmium_uf_ug_L"	2001-10-29	0.342	"Good"	"Good"	"Good"
"408CAL007"	"408CAL007_2001-10-29"	"Carbophenothion_ug_L"	2001-10-29	0.22	"Good"	"Good"	"Good"
"408CAL007"	"408CAL007_2001-10-29"	"Chlor_a_particulate_ug_L"	2001-10-29	3.6	"Good"	"Good"	"Good"
"408CAL007"	"408CAL007_2001-10-29"	"Chloride_f_mg_L"	2001-10-29	146	"Good"	"Good"	"Good"
"408CAL007"	"408CAL007_2001-10-29"	"Chlorpyrifos_ug_L"	2001-10-29	0.02	"Good"	"Good"	"Good"
"408CAL007"	"408CAL007_2001-10-29"	"Chromium_ug_L"	2001-10-29	3.31	"Good"	"Good"	"Good"
"408CAL007"	"408CAL007_2001-10-29"	"Copper_uf_ug_L"	2001-10-29	3.83	"Good"	"Good"	"Good"
"408CAL007"	"408CAL007_2001-10-29"	"Diazinon_ug_L"	2001-10-29	0.05	"Good"	"Good"	"Good"
"408CAL007"	"408CAL007_2001-10-29"	"Dichlofenthion_ug_L"	2001-10-29	0.04	"Good"	"Good"	"Good"
"408CAL007"	"408CAL007_2001-10-29"	"Dicrotophos_ug_L"	2001-10-29	0.04	"Good"	"Good"	"Good"
"408CAL007"	"408CAL007_2001-10-29"	"Dioxathion_ug_L"	2001-10-29	0.04	"Good"	"Good"	"Good"
"408CAL007"	"408CAL007_2001-10-29"	"Disulfoton_ug_L"	2001-10-29	0.09	"Good"	"Good"	"Good"
"408CAL007"	"408CAL007_2001-10-29"	"Lead_uf_ug_L"	2001-10-29	0.796	"Good"	"Good"	"Good"
"408CAL007"	"408CAL007_2001-10-29"	"Manganese_uf_ug_L"	2001-10-29	43.8	"Good"	"Good"	"Good"
"408CAL007"	"408CAL007_2001-10-29"	"Mercury_ng_L"	2001-10-29	2.86	"Good"	"Good"	"Good"
"408CAL007"	"408CAL007_2001-10-29"	"NH3_N_uf_mg_L"	2001-10-29	0.19	"Good"	"Good"	"Good"
"408CAL007"	"408CAL007_2001-10-29"	"Nickel_uf_ug_L"	2001-10-29	4.94	"Good"	"Good"	"Good"
"408CAL007"	"408CAL007_2001-10-29"	"NO2_N_f_mg_L"	2001-10-29	0.04	"Good"	"Good"	"Good"
"408CAL007"	"408CAL007_2001-10-29"	"NO3_N_f_mg_L"	2001-10-29	7.02	"Good"	"Good"	"Good"
"408CAL007"	"408CAL007_2001-10-29"	"Pheophytin_a_particulate_ug_L"	2001-10-29	3.6	"Good"	"Good"	"Good"
"408CAL007"	"408CAL007_2001-10-29"	"PO4_P_f_mg_L"	2001-10-29	1.3	"Good"	"Good"	"Good"
"408CAL007"	"408CAL007_2001-10-29"	"Selenium_ug_L"	2001-10-29	4.4	"Good"	"Good"	"Good"
"408CAL007"	"408CAL007_2001-10-29"	"Silver_uf_ug_L"	2001-10-29	0.029	"Good"	"Good"	"Good"
"408CAL007"	"408CAL007_2001-10-29"	"Sulfate_f_mg_L"	2001-10-29	184	"Good"	"Good"	"Good"
"408CAL007"	"408CAL007_2001-10-29"	"TDS_f_mg_L"	2001-10-29	780	"Good"	"Good"	"Good"
"408CAL007"	"408CAL007_2001-10-29"	"Trichloronate_ug_L"	2001-10-29	0.04	"Good"	"Good"	"Good"
"408CAL007"	"408CAL007_2001-10-29"	"Zinc_uf_ug_L"	2001-10-29	16.7	"Good"	"Good"	"Good"
"408CAL008"	"408CAL008_2001-10-30"	"Aluminum_uf_ug_L"	2001-10-30	356	"Good"	"Good"	"Good"
"408CAL008"	"408CAL008_2001-10-30"	"Arsenic_uf_ug_L"	2001-10-30	3.89	"Good"	"Good"	"Good"
"408CAL008"	"408CAL008_2001-10-30"	"Boron_uf_mg_L"	2001-10-30	0.82	"Good"	"Good"	"Good"
"408CAL008"	"408CAL008_2001-10-30"	"Cadmium_uf_ug_L"	2001-10-30	0.29	"Good"	"Good"	"Good"
"408CAL008"	"408CAL008_2001-10-30"	"Chlor_a_particulate_ug_L"	2001-10-30	13	"Good"	"Good"	"Good"
"408CAL008"	"408CAL008_2001-10-30"	"Chloride_f_mg_L"	2001-10-30	128	"Good"	"Good"	"Good"
"408CAL008"	"408CAL008_2001-10-30"	"Chlorpyrifos_ug_L"	2001-10-30	0.1	"Good"	"Good"	"Good"
"408CAL008"	"408CAL008_2001-10-30"	"Chromium_ug_L"	2001-10-30	3.35	"Good"	"Good"	"Good"
