StationID_Master	ChemSampleID	SampDate	matrixname	StdParamName	ResultValue	ConvertTo	COMID	clust
404S13160	404S13160_modeledflow_bmi	NA	flow_bmi	Q99	0.358859152	Q99	20364737	2
404S13160	404S13160_modeledflow_algae	NA	flow_algae	Qmax_Dry	0.904663844	Qmax_Dry	20364737	2
404S13160	404S13160_modeledflow_bmi	NA	flow_bmi	QmaxIDR	0.2190939	QmaxIDR	20364737	2
404S13160	404S13160_modeledflow_algae	NA	flow_algae	QmaxIDR_All	1	QmaxIDR_All	20364737	2
404S13160	404S13160_modeledflow_bmi	NA	flow_bmi	RBI	1.032515828	RBI	20364737	2
404S13416	404S13416_modeledflow_bmi	NA	flow_bmi	HighDur	-22.5	HighDur	20364949	2
404S13416	404S13416_modeledflow_algae	NA	flow_algae	HighDur_Dry	0.380378773	HighDur_Dry	20364949	2
404S13416	404S13416_modeledflow_bmi	NA	flow_bmi	HighNum	8.5	HighNum	20364949	2
404S13416	404S13416_modeledflow_algae	NA	flow_algae	HighNum_Dry	0.815663355	HighNum_Dry	20364949	2
404S13416	404S13416_modeledflow_bmi	NA	flow_bmi	MaxMonthQ	0.039642567	MaxMonthQ	20364949	2
404S13416	404S13416_modeledflow_algae	NA	flow_algae	MaxMonthQ_Dry	0.979324313	MaxMonthQ_Dry	20364949	2
404S13416	404S13416_modeledflow_bmi	NA	flow_bmi	NoDisturb	-75.5	NoDisturb	20364949	2
404S13416	404S13416_modeledflow_algae	NA	flow_algae	NoDisturb_Dry	0.945279211	NoDisturb_Dry	20364949	2
404S13416	404S13416_modeledflow_bmi	NA	flow_bmi	Q99	0.486093175	Q99	20364949	2
404S13416	404S13416_modeledflow_algae	NA	flow_algae	Qmax_Dry	0.981298318	Qmax_Dry	20364949	2
404S13416	404S13416_modeledflow_bmi	NA	flow_bmi	QmaxIDR	1.101744	QmaxIDR	20364949	2
404S13416	404S13416_modeledflow_algae	NA	flow_algae	QmaxIDR_All	0.988870607	QmaxIDR_All	20364949	2
404S13416	404S13416_modeledflow_bmi	NA	flow_bmi	RBI	0.43350904	RBI	20364949	2
404S14952	404S14952_modeledflow_bmi	NA	flow_bmi	HighDur	0	HighDur	20364891	2
404S14952	404S14952_modeledflow_algae	NA	flow_algae	HighDur_Dry	1	HighDur_Dry	20364891	2
404S14952	404S14952_modeledflow_bmi	NA	flow_bmi	HighNum	7.5	HighNum	20364891	2
404S14952	404S14952_modeledflow_algae	NA	flow_algae	HighNum_Dry	0.77791759	HighNum_Dry	20364891	2
404S14952	404S14952_modeledflow_bmi	NA	flow_bmi	MaxMonthQ	0.035979756	MaxMonthQ	20364891	2
404S14952	404S14952_modeledflow_algae	NA	flow_algae	MaxMonthQ_Dry	0.998546145	MaxMonthQ_Dry	20364891	2
404S14952	404S14952_modeledflow_bmi	NA	flow_bmi	NoDisturb	-75	NoDisturb	20364891	2
404S14952	404S14952_modeledflow_algae	NA	flow_algae	NoDisturb_Dry	0.895107444	NoDisturb_Dry	20364891	2
404S14952	404S14952_modeledflow_bmi	NA	flow_bmi	Q99	0.2096189	Q99	20364891	2
404S14952	404S14952_modeledflow_algae	NA	flow_algae	Qmax_Dry	1	Qmax_Dry	20364891	2
404S14952	404S14952_modeledflow_bmi	NA	flow_bmi	QmaxIDR	0.033649	QmaxIDR	20364891	2
404S14952	404S14952_modeledflow_algae	NA	flow_algae	QmaxIDR_All	1	QmaxIDR_All	20364891	2
404S14952	404S14952_modeledflow_bmi	NA	flow_bmi	RBI	0.212061391	RBI	20364891	2
404S16232	404S16232_modeledflow_bmi	NA	flow_bmi	HighDur	-14	HighDur	20365889	2
404S16232	404S16232_modeledflow_algae	NA	flow_algae	HighDur_Dry	0.356505402	HighDur_Dry	20365889	2
404S16232	404S16232_modeledflow_bmi	NA	flow_bmi	HighNum	10	HighNum	20365889	2
404S16232	404S16232_modeledflow_algae	NA	flow_algae	HighNum_Dry	0.759352017	HighNum_Dry	20365889	2
404S16232	404S16232_modeledflow_bmi	NA	flow_bmi	MaxMonthQ	0.336175117	MaxMonthQ	20365889	2
404S16232	404S16232_modeledflow_algae	NA	flow_algae	MaxMonthQ_Dry	0.966970091	MaxMonthQ_Dry	20365889	2
404S16232	404S16232_modeledflow_bmi	NA	flow_bmi	NoDisturb	-77.5	NoDisturb	20365889	2
404S16232	404S16232_modeledflow_algae	NA	flow_algae	NoDisturb_Dry	0.745836447	NoDisturb_Dry	20365889	2
404S16232	404S16232_modeledflow_bmi	NA	flow_bmi	Q99	1.219143668	Q99	20365889	2
404S16232	404S16232_modeledflow_algae	NA	flow_algae	Qmax_Dry	0.975040364	Qmax_Dry	20365889	2
404S16232	404S16232_modeledflow_bmi	NA	flow_bmi	QmaxIDR	0.555418	QmaxIDR	20365889	2
404S16232	404S16232_modeledflow_algae	NA	flow_algae	QmaxIDR_All	0.984832081	QmaxIDR_All	20365889	2
404S16232	404S16232_modeledflow_bmi	NA	flow_bmi	RBI	0.626993388	RBI	20365889	2
404S16516	404S16516_modeledflow_bmi	NA	flow_bmi	HighDur	-6.5	HighDur	20364815	2
404S16516	404S16516_modeledflow_algae	NA	flow_algae	HighDur_Dry	0	HighDur_Dry	20364815	2
404S16516	404S16516_modeledflow_bmi	NA	flow_bmi	HighNum	20.5	HighNum	20364815	2
404S16516	404S16516_modeledflow_algae	NA	flow_algae	HighNum_Dry	0.224235561	HighNum_Dry	20364815	2
404S16516	404S16516_modeledflow_bmi	NA	flow_bmi	MaxMonthQ	0.359227032	MaxMonthQ	20364815	2
404S16516	404S16516_modeledflow_algae	NA	flow_algae	MaxMonthQ_Dry	0.933670511	MaxMonthQ_Dry	20364815	2
404S16516	404S16516_modeledflow_bmi	NA	flow_bmi	NoDisturb	-88	NoDisturb	20364815	2
404S16516	404S16516_modeledflow_algae	NA	flow_algae	NoDisturb_Dry	0.995080053	NoDisturb_Dry	20364815	2
404S16516	404S16516_modeledflow_bmi	NA	flow_bmi	Q99	0.929316294	Q99	20364815	2
404S16516	404S16516_modeledflow_algae	NA	flow_algae	Qmax_Dry	0.955490078	Qmax_Dry	20364815	2
404S16516	404S16516_modeledflow_bmi	NA	flow_bmi	QmaxIDR	2.330624	QmaxIDR	20364815	2
404S16516	404S16516_modeledflow_algae	NA	flow_algae	QmaxIDR_All	0.935724536	QmaxIDR_All	20364815	2
404S16516	404S16516_modeledflow_bmi	NA	flow_bmi	RBI	1.584573485	RBI	20364815	2
404S17266	404S17266_modeledflow_bmi	NA	flow_bmi	HighDur	-4	HighDur	20364891	2
404S17266	404S17266_modeledflow_algae	NA	flow_algae	HighDur_Dry	0.304006006	HighDur_Dry	20364891	2
404S17266	404S17266_modeledflow_bmi	NA	flow_bmi	HighNum	8.5	HighNum	20364891	2
404S17266	404S17266_modeledflow_algae	NA	flow_algae	HighNum_Dry	0.760137669	HighNum_Dry	20364891	2
404S17266	404S17266_modeledflow_bmi	NA	flow_bmi	MaxMonthQ	0.076927677	MaxMonthQ	20364891	2
404S17266	404S17266_modeledflow_algae	NA	flow_algae	MaxMonthQ_Dry	1	MaxMonthQ_Dry	20364891	2
404S17266	404S17266_modeledflow_bmi	NA	flow_bmi	NoDisturb	-124	NoDisturb	20364891	2
404S17266	404S17266_modeledflow_algae	NA	flow_algae	NoDisturb_Dry	0.870087164	NoDisturb_Dry	20364891	2
404S17266	404S17266_modeledflow_bmi	NA	flow_bmi	Q99	0.568595393	Q99	20364891	2
404S17266	404S17266_modeledflow_algae	NA	flow_algae	Qmax_Dry	1	Qmax_Dry	20364891	2
404S17266	404S17266_modeledflow_bmi	NA	flow_bmi	QmaxIDR	0.098593	QmaxIDR	20364891	2
404S17266	404S17266_modeledflow_algae	NA	flow_algae	QmaxIDR_All	1	QmaxIDR_All	20364891	2
404S17266	404S17266_modeledflow_bmi	NA	flow_bmi	RBI	0.362204091	RBI	20364891	2
404S17664	404S17664_modeledflow_bmi	NA	flow_bmi	HighDur	-3	HighDur	20364891	2
404S17664	404S17664_modeledflow_algae	NA	flow_algae	HighDur_Dry	1	HighDur_Dry	20364891	2
404S17664	404S17664_modeledflow_bmi	NA	flow_bmi	HighNum	4.5	HighNum	20364891	2
404S17664	404S17664_modeledflow_algae	NA	flow_algae	HighNum_Dry	0.938326979	HighNum_Dry	20364891	2
404S17664	404S17664_modeledflow_bmi	NA	flow_bmi	MaxMonthQ	0.069812174	MaxMonthQ	20364891	2
404S17664	404S17664_modeledflow_algae	NA	flow_algae	MaxMonthQ_Dry	1	MaxMonthQ_Dry	20364891	2
404S17664	404S17664_modeledflow_bmi	NA	flow_bmi	NoDisturb	-68.5	NoDisturb	20364891	2
404S17664	404S17664_modeledflow_algae	NA	flow_algae	NoDisturb_Dry	0.87014545	NoDisturb_Dry	20364891	2
404S17664	404S17664_modeledflow_bmi	NA	flow_bmi	Q99	0.141988814	Q99	20364891	2
404S17664	404S17664_modeledflow_algae	NA	flow_algae	Qmax_Dry	0.995022684	Qmax_Dry	20364891	2
404S17664	404S17664_modeledflow_bmi	NA	flow_bmi	QmaxIDR	0.252805	QmaxIDR	20364891	2
404S17664	404S17664_modeledflow_algae	NA	flow_algae	QmaxIDR_All	0.99416443	QmaxIDR_All	20364891	2
404S17664	404S17664_modeledflow_bmi	NA	flow_bmi	RBI	0.164138702	RBI	20364891	2
404S18666	404S18666_modeledflow_bmi	NA	flow_bmi	HighDur	-26	HighDur	20364695	2
404S18666	404S18666_modeledflow_bmi	NA	flow_bmi	HighNum	16.5	HighNum	20364695	2
404S18666	404S18666_modeledflow_bmi	NA	flow_bmi	MaxMonthQ	0.065276892	MaxMonthQ	20364695	2
404S18666	404S18666_modeledflow_bmi	NA	flow_bmi	NoDisturb	-219	NoDisturb	20364695	2
404S18666	404S18666_modeledflow_bmi	NA	flow_bmi	Q99	0.179416596	Q99	20364695	2
404S18666	404S18666_modeledflow_bmi	NA	flow_bmi	QmaxIDR	0.1277082	QmaxIDR	20364695	2
404S18666	404S18666_modeledflow_bmi	NA	flow_bmi	RBI	1.238048256	RBI	20364695	2
404S22464	404S22464_modeledflow_bmi	NA	flow_bmi	HighDur	-5.5	HighDur	20364891	2
404S22464	404S22464_modeledflow_algae	NA	flow_algae	HighDur_Dry	1	HighDur_Dry	20364891	2
404S22464	404S22464_modeledflow_bmi	NA	flow_bmi	HighNum	5	HighNum	20364891	2
404S22464	404S22464_modeledflow_algae	NA	flow_algae	HighNum_Dry	0.849929544	HighNum_Dry	20364891	2
404S22464	404S22464_modeledflow_bmi	NA	flow_bmi	MaxMonthQ	0.122511149	MaxMonthQ	20364891	2
404S22464	404S22464_modeledflow_algae	NA	flow_algae	MaxMonthQ_Dry	0.984398204	MaxMonthQ_Dry	20364891	2
404S22464	404S22464_modeledflow_bmi	NA	flow_bmi	NoDisturb	-71	NoDisturb	20364891	2
404S22464	404S22464_modeledflow_algae	NA	flow_algae	NoDisturb_Dry	0.756131907	NoDisturb_Dry	20364891	2
404S22464	404S22464_modeledflow_bmi	NA	flow_bmi	Q99	0.413500177	Q99	20364891	2
404S22464	404S22464_modeledflow_algae	NA	flow_algae	Qmax_Dry	0.991776597	Qmax_Dry	20364891	2
404S22464	404S22464_modeledflow_bmi	NA	flow_bmi	QmaxIDR	-0.270986	QmaxIDR	20364891	2
404S22464	404S22464_modeledflow_algae	NA	flow_algae	QmaxIDR_All	1	QmaxIDR_All	20364891	2
404S22464	404S22464_modeledflow_bmi	NA	flow_bmi	RBI	0.327692601	RBI	20364891	2
404S25668	404S25668_modeledflow_bmi	NA	flow_bmi	HighDur	-6	HighDur	20364891	2
404S25668	404S25668_modeledflow_algae	NA	flow_algae	HighDur_Dry	0.380378773	HighDur_Dry	20364891	2
404S25668	404S25668_modeledflow_bmi	NA	flow_bmi	HighNum	6.5	HighNum	20364891	2
404S25668	404S25668_modeledflow_algae	NA	flow_algae	HighNum_Dry	0.815663355	HighNum_Dry	20364891	2
404S25668	404S25668_modeledflow_bmi	NA	flow_bmi	MaxMonthQ	0.062142818	MaxMonthQ	20364891	2
404S25668	404S25668_modeledflow_algae	NA	flow_algae	MaxMonthQ_Dry	0.982276116	MaxMonthQ_Dry	20364891	2
404S25668	404S25668_modeledflow_bmi	NA	flow_bmi	NoDisturb	-127.5	NoDisturb	20364891	2
404S25668	404S25668_modeledflow_algae	NA	flow_algae	NoDisturb_Dry	0.945279211	NoDisturb_Dry	20364891	2
404S25668	404S25668_modeledflow_bmi	NA	flow_bmi	Q99	0.404784356	Q99	20364891	2
404S25668	404S25668_modeledflow_algae	NA	flow_algae	Qmax_Dry	0.984129305	Qmax_Dry	20364891	2
404S25668	404S25668_modeledflow_bmi	NA	flow_bmi	QmaxIDR	-0.192399	QmaxIDR	20364891	2
404S25668	404S25668_modeledflow_algae	NA	flow_algae	QmaxIDR_All	1	QmaxIDR_All	20364891	2
404S25668	404S25668_modeledflow_bmi	NA	flow_bmi	RBI	0.382324342	RBI	20364891	2
404S26670	404S26670_modeledflow_bmi	NA	flow_bmi	HighDur	-29.5	HighDur	20364737	2
404S26670	404S26670_modeledflow_algae	NA	flow_algae	HighDur_Dry	0.192513894	HighDur_Dry	20364737	2
404S26670	404S26670_modeledflow_bmi	NA	flow_bmi	HighNum	16	HighNum	20364737	2
404S26670	404S26670_modeledflow_algae	NA	flow_algae	HighNum_Dry	0.444524337	HighNum_Dry	20364737	2
404S26670	404S26670_modeledflow_bmi	NA	flow_bmi	MaxMonthQ	0.075417307	MaxMonthQ	20364737	2
404S26670	404S26670_modeledflow_algae	NA	flow_algae	MaxMonthQ_Dry	0.937174423	MaxMonthQ_Dry	20364737	2
404S26670	404S26670_modeledflow_bmi	NA	flow_bmi	NoDisturb	-244	NoDisturb	20364737	2
404S26670	404S26670_modeledflow_algae	NA	flow_algae	NoDisturb_Dry	0.083855381	NoDisturb_Dry	20364737	2
404S26670	404S26670_modeledflow_bmi	NA	flow_bmi	Q99	0.232486666	Q99	20364737	2
404S26670	404S26670_modeledflow_algae	NA	flow_algae	Qmax_Dry	0.946942757	Qmax_Dry	20364737	2
404S26670	404S26670_modeledflow_bmi	NA	flow_bmi	QmaxIDR	0.1265723	QmaxIDR	20364737	2
404S26670	404S26670_modeledflow_algae	NA	flow_algae	QmaxIDR_All	0.997540848	QmaxIDR_All	20364737	2
404S26670	404S26670_modeledflow_bmi	NA	flow_bmi	RBI	0.894412328	RBI	20364737	2
404S26868	404S26868_modeledflow_bmi	NA	flow_bmi	HighDur	-1	HighDur	20364949	2
404S26868	404S26868_modeledflow_algae	NA	flow_algae	HighDur_Dry	1	HighDur_Dry	20364949	2
404S26868	404S26868_modeledflow_bmi	NA	flow_bmi	HighNum	4.5	HighNum	20364949	2
404S26868	404S26868_modeledflow_algae	NA	flow_algae	HighNum_Dry	0.796393579	HighNum_Dry	20364949	2
404S26868	404S26868_modeledflow_bmi	NA	flow_bmi	MaxMonthQ	0.083969914	MaxMonthQ	20364949	2
404S26868	404S26868_modeledflow_algae	NA	flow_algae	MaxMonthQ_Dry	0.987889225	MaxMonthQ_Dry	20364949	2
404S26868	404S26868_modeledflow_bmi	NA	flow_bmi	NoDisturb	-123.5	NoDisturb	20364949	2
404S26868	404S26868_modeledflow_algae	NA	flow_algae	NoDisturb_Dry	0.756044644	NoDisturb_Dry	20364949	2
404S26868	404S26868_modeledflow_bmi	NA	flow_bmi	Q99	0.375047684	Q99	20364949	2
404S26868	404S26868_modeledflow_algae	NA	flow_algae	Qmax_Dry	0.989689288	Qmax_Dry	20364949	2
404S26868	404S26868_modeledflow_bmi	NA	flow_bmi	QmaxIDR	0.4695	QmaxIDR	20364949	2
404S26868	404S26868_modeledflow_algae	NA	flow_algae	QmaxIDR_All	0.987206224	QmaxIDR_All	20364949	2
404S26868	404S26868_modeledflow_bmi	NA	flow_bmi	RBI	0.393194601	RBI	20364949	2
404S28068	404S28068_modeledflow_bmi	NA	flow_bmi	HighDur	-2	HighDur	20364891	2
404S28068	404S28068_modeledflow_algae	NA	flow_algae	HighDur_Dry	1	HighDur_Dry	20364891	2
404S28068	404S28068_modeledflow_bmi	NA	flow_bmi	HighNum	2.5	HighNum	20364891	2
404S28068	404S28068_modeledflow_algae	NA	flow_algae	HighNum_Dry	0.896942242	HighNum_Dry	20364891	2
404S28068	404S28068_modeledflow_bmi	NA	flow_bmi	MaxMonthQ	0.058157912	MaxMonthQ	20364891	2
404S28068	404S28068_modeledflow_algae	NA	flow_algae	MaxMonthQ_Dry	0.985715908	MaxMonthQ_Dry	20364891	2
404S28068	404S28068_modeledflow_bmi	NA	flow_bmi	NoDisturb	-72	NoDisturb	20364891	2
404S28068	404S28068_modeledflow_algae	NA	flow_algae	NoDisturb_Dry	0.900735499	NoDisturb_Dry	20364891	2
404S28068	404S28068_modeledflow_bmi	NA	flow_bmi	Q99	0.221083286	Q99	20364891	2
404S28068	404S28068_modeledflow_algae	NA	flow_algae	Qmax_Dry	1	Qmax_Dry	20364891	2
404S28068	404S28068_modeledflow_bmi	NA	flow_bmi	QmaxIDR	-0.365081	QmaxIDR	20364891	2
404S28068	404S28068_modeledflow_algae	NA	flow_algae	QmaxIDR_All	1	QmaxIDR_All	20364891	2
404S28068	404S28068_modeledflow_bmi	NA	flow_bmi	RBI	0.24974665	RBI	20364891	2
404S28270	404S28270_modeledflow_bmi	NA	flow_bmi	HighDur	-9	HighDur	20364801	2
404S28270	404S28270_modeledflow_algae	NA	flow_algae	HighDur_Dry	0.425608408	HighDur_Dry	20364801	2
404S28270	404S28270_modeledflow_bmi	NA	flow_bmi	HighNum	13.5	HighNum	20364801	2
404S28270	404S28270_modeledflow_algae	NA	flow_algae	HighNum_Dry	0.463498579	HighNum_Dry	20364801	2
404S28270	404S28270_modeledflow_bmi	NA	flow_bmi	MaxMonthQ	0.000959477	MaxMonthQ	20364801	2
404S28270	404S28270_modeledflow_algae	NA	flow_algae	MaxMonthQ_Dry	0.95725148	MaxMonthQ_Dry	20364801	2
404S28270	404S28270_modeledflow_bmi	NA	flow_bmi	NoDisturb	-128	NoDisturb	20364801	2
404S28270	404S28270_modeledflow_algae	NA	flow_algae	NoDisturb_Dry	0.977174815	NoDisturb_Dry	20364801	2
404S28270	404S28270_modeledflow_bmi	NA	flow_bmi	Q99	0.713273223	Q99	20364801	2
404S28270	404S28270_modeledflow_algae	NA	flow_algae	Qmax_Dry	0.956058347	Qmax_Dry	20364801	2
404S28270	404S28270_modeledflow_bmi	NA	flow_bmi	QmaxIDR	0.864057	QmaxIDR	20364801	2
404S28270	404S28270_modeledflow_algae	NA	flow_algae	QmaxIDR_All	0.98497184	QmaxIDR_All	20364801	2
404S28270	404S28270_modeledflow_bmi	NA	flow_bmi	RBI	1.093522326	RBI	20364801	2
404S31468	404S31468_modeledflow_bmi	NA	flow_bmi	HighDur	-26	HighDur	20364695	2
404S31468	404S31468_modeledflow_algae	NA	flow_algae	HighDur_Dry	0.227991376	HighDur_Dry	20364695	2
404S31468	404S31468_modeledflow_bmi	NA	flow_bmi	HighNum	16	HighNum	20364695	2
404S31468	404S31468_modeledflow_algae	NA	flow_algae	HighNum_Dry	0.449615011	HighNum_Dry	20364695	2
404S31468	404S31468_modeledflow_bmi	NA	flow_bmi	MaxMonthQ	0.04488526	MaxMonthQ	20364695	2
404S31468	404S31468_modeledflow_algae	NA	flow_algae	MaxMonthQ_Dry	0.968967365	MaxMonthQ_Dry	20364695	2
404S31468	404S31468_modeledflow_bmi	NA	flow_bmi	NoDisturb	-245.5	NoDisturb	20364695	2
404S31468	404S31468_modeledflow_algae	NA	flow_algae	NoDisturb_Dry	0.080390378	NoDisturb_Dry	20364695	2
404S31468	404S31468_modeledflow_bmi	NA	flow_bmi	Q99	0.185223969	Q99	20364695	2
404S31468	404S31468_modeledflow_algae	NA	flow_algae	Qmax_Dry	0.951787042	Qmax_Dry	20364695	2
404S31468	404S31468_modeledflow_bmi	NA	flow_bmi	QmaxIDR	0.404818622	QmaxIDR	20364695	2
404S31468	404S31468_modeledflow_algae	NA	flow_algae	QmaxIDR_All	0.989959785	QmaxIDR_All	20364695	2
404S31468	404S31468_modeledflow_bmi	NA	flow_bmi	RBI	0.817964875	RBI	20364695	2
404S32468	404S32468_modeledflow_bmi	NA	flow_bmi	HighDur	-20.5	HighDur	20364957	2
404S32468	404S32468_modeledflow_algae	NA	flow_algae	HighDur_Dry	0.35271095	HighDur_Dry	20364957	2
404S32468	404S32468_modeledflow_bmi	NA	flow_bmi	HighNum	11.5	HighNum	20364957	2
404S32468	404S32468_modeledflow_algae	NA	flow_algae	HighNum_Dry	0.661056312	HighNum_Dry	20364957	2
404S32468	404S32468_modeledflow_bmi	NA	flow_bmi	MaxMonthQ	0.40300971	MaxMonthQ	20364957	2
404S32468	404S32468_modeledflow_algae	NA	flow_algae	MaxMonthQ_Dry	0.909185718	MaxMonthQ_Dry	20364957	2
404S32468	404S32468_modeledflow_bmi	NA	flow_bmi	NoDisturb	-117	NoDisturb	20364957	2
404S32468	404S32468_modeledflow_algae	NA	flow_algae	NoDisturb_Dry	0.722951435	NoDisturb_Dry	20364957	2
404S32468	404S32468_modeledflow_bmi	NA	flow_bmi	Q99	2.341132871	Q99	20364957	2
404S32468	404S32468_modeledflow_algae	NA	flow_algae	Qmax_Dry	0.930801309	Qmax_Dry	20364957	2
404S32468	404S32468_modeledflow_bmi	NA	flow_bmi	QmaxIDR	2.66347	QmaxIDR	20364957	2
404S32468	404S32468_modeledflow_algae	NA	flow_algae	QmaxIDR_All	0.977939648	QmaxIDR_All	20364957	2
404S32468	404S32468_modeledflow_bmi	NA	flow_bmi	RBI	0.822983561	RBI	20364957	2
404S34120	404S34120_modeledflow_bmi	NA	flow_bmi	HighDur	-7.5	HighDur	948070152	2
404S34120	404S34120_modeledflow_bmi	NA	flow_bmi	HighNum	21.5	HighNum	948070152	2
404S34120	404S34120_modeledflow_bmi	NA	flow_bmi	MaxMonthQ	0.045318864	MaxMonthQ	948070152	2
404S34120	404S34120_modeledflow_bmi	NA	flow_bmi	NoDisturb	-110.5	NoDisturb	948070152	2
404S34120	404S34120_modeledflow_bmi	NA	flow_bmi	Q99	0.137128293	Q99	948070152	2
404S34120	404S34120_modeledflow_bmi	NA	flow_bmi	QmaxIDR	0.2214292	QmaxIDR	948070152	2
404S34120	404S34120_modeledflow_bmi	NA	flow_bmi	RBI	1.519593259	RBI	948070152	2
404S35270	404S35270_modeledflow_bmi	NA	flow_bmi	HighDur	-4	HighDur	20364891	2
404S35270	404S35270_modeledflow_algae	NA	flow_algae	HighDur_Dry	0.988984809	HighDur_Dry	20364891	2
404S35270	404S35270_modeledflow_bmi	NA	flow_bmi	HighNum	6.5	HighNum	20364891	2
404S35270	404S35270_modeledflow_algae	NA	flow_algae	HighNum_Dry	0.778587748	HighNum_Dry	20364891	2
404S35270	404S35270_modeledflow_bmi	NA	flow_bmi	MaxMonthQ	0.093706572	MaxMonthQ	20364891	2
404S35270	404S35270_modeledflow_algae	NA	flow_algae	MaxMonthQ_Dry	0.986521206	MaxMonthQ_Dry	20364891	2
404S35270	404S35270_modeledflow_bmi	NA	flow_bmi	NoDisturb	-60	NoDisturb	20364891	2
404S35270	404S35270_modeledflow_algae	NA	flow_algae	NoDisturb_Dry	0.915676161	NoDisturb_Dry	20364891	2
404S35270	404S35270_modeledflow_bmi	NA	flow_bmi	Q99	0.333529572	Q99	20364891	2
404S35270	404S35270_modeledflow_algae	NA	flow_algae	Qmax_Dry	0.991538239	Qmax_Dry	20364891	2
404S35270	404S35270_modeledflow_bmi	NA	flow_bmi	QmaxIDR	-0.185373	QmaxIDR	20364891	2
404S35270	404S35270_modeledflow_algae	NA	flow_algae	QmaxIDR_All	1	QmaxIDR_All	20364891	2
404S35270	404S35270_modeledflow_bmi	NA	flow_bmi	RBI	0.325675747	RBI	20364891	2
404S45622	404S45622_modeledflow_bmi	NA	flow_bmi	HighDur	0	HighDur	20365153	2
404S45622	404S45622_modeledflow_bmi	NA	flow_bmi	HighNum	4.5	HighNum	20365153	2
404S45622	404S45622_modeledflow_bmi	NA	flow_bmi	MaxMonthQ	0.009689176	MaxMonthQ	20365153	2
404S45622	404S45622_modeledflow_bmi	NA	flow_bmi	NoDisturb	-55.5	NoDisturb	20365153	2
404S45622	404S45622_modeledflow_bmi	NA	flow_bmi	Q99	0.053943052	Q99	20365153	2
404S45622	404S45622_modeledflow_bmi	NA	flow_bmi	QmaxIDR	0.135931	QmaxIDR	20365153	2
404S45622	404S45622_modeledflow_bmi	NA	flow_bmi	RBI	0.109106194	RBI	20365153	2
405CE0280	405CE0280_modeledflow_bmi	NA	flow_bmi	HighDur	-1	HighDur	22522879	6
405CE0280	405CE0280_modeledflow_algae	NA	flow_algae	HighDur_Dry	1	HighDur_Dry	22522879	6
405CE0280	405CE0280_modeledflow_bmi	NA	flow_bmi	HighNum	0	HighNum	22522879	6
405CE0280	405CE0280_modeledflow_algae	NA	flow_algae	HighNum_Dry	1	HighNum_Dry	22522879	6
405CE0280	405CE0280_modeledflow_bmi	NA	flow_bmi	MaxMonthQ	0.001443571	MaxMonthQ	22522879	6
405CE0280	405CE0280_modeledflow_algae	NA	flow_algae	MaxMonthQ_Dry	0.999997546	MaxMonthQ_Dry	22522879	6
405CE0280	405CE0280_modeledflow_bmi	NA	flow_bmi	NoDisturb	-178.5	NoDisturb	22522879	6
405CE0280	405CE0280_modeledflow_algae	NA	flow_algae	NoDisturb_Dry	1	NoDisturb_Dry	22522879	6
405CE0280	405CE0280_modeledflow_bmi	NA	flow_bmi	Q99	2.16E-05	Q99	22522879	6
405CE0280	405CE0280_modeledflow_algae	NA	flow_algae	Qmax_Dry	1	Qmax_Dry	22522879	6
405CE0280	405CE0280_modeledflow_bmi	NA	flow_bmi	QmaxIDR	0.0087	QmaxIDR	22522879	6
405CE0280	405CE0280_modeledflow_algae	NA	flow_algae	QmaxIDR_All	1	QmaxIDR_All	22522879	6
405CE0280	405CE0280_modeledflow_bmi	NA	flow_bmi	RBI	-2.57E-07	RBI	22522879	6
405PS0030	405PS0030_modeledflow_bmi	NA	flow_bmi	HighDur	0	HighDur	22522855	5
405PS0030	405PS0030_modeledflow_algae	NA	flow_algae	HighDur_Dry	1	HighDur_Dry	22522855	5
405PS0030	405PS0030_modeledflow_bmi	NA	flow_bmi	HighNum	0	HighNum	22522855	5
405PS0030	405PS0030_modeledflow_algae	NA	flow_algae	HighNum_Dry	1	HighNum_Dry	22522855	5
405PS0030	405PS0030_modeledflow_bmi	NA	flow_bmi	MaxMonthQ	-0.00054656	MaxMonthQ	22522855	5
405PS0030	405PS0030_modeledflow_algae	NA	flow_algae	MaxMonthQ_Dry	1	MaxMonthQ_Dry	22522855	5
405PS0030	405PS0030_modeledflow_bmi	NA	flow_bmi	NoDisturb	-100.5	NoDisturb	22522855	5
405PS0030	405PS0030_modeledflow_algae	NA	flow_algae	NoDisturb_Dry	1	NoDisturb_Dry	22522855	5
405PS0030	405PS0030_modeledflow_bmi	NA	flow_bmi	Q99	-0.000374469	Q99	22522855	5
405PS0030	405PS0030_modeledflow_algae	NA	flow_algae	Qmax_Dry	1	Qmax_Dry	22522855	5
405PS0030	405PS0030_modeledflow_bmi	NA	flow_bmi	QmaxIDR	0.02597	QmaxIDR	22522855	5
405PS0030	405PS0030_modeledflow_algae	NA	flow_algae	QmaxIDR_All	0.999462138	QmaxIDR_All	22522855	5
405PS0030	405PS0030_modeledflow_bmi	NA	flow_bmi	RBI	-2.40E-08	RBI	22522855	5
407CE0092	407CE0092_modeledflow_bmi	NA	flow_bmi	HighDur	-6.5	HighDur	17586996	1
407CE0092	407CE0092_modeledflow_bmi	NA	flow_bmi	HighNum	10.5	HighNum	17586996	1
407CE0092	407CE0092_modeledflow_bmi	NA	flow_bmi	MaxMonthQ	0.001989083	MaxMonthQ	17586996	1
