COMID	Al2O3Cat	Al2O3Ws	BFICat	BFIWs	CompStrgthCat	CompStrgthWs	KffactCat	KffactWs	Na2OWs	PctSilicicWs	SandCat	SandWs	SiO2Cat	SiO2Ws	Tmax8110Cat	Tmax8110Ws	Tmean08Cat	Tmean08Ws	Tmean09Cat	Tmean09Ws	Tmean8110Cat	Tmean8110Ws	Tmin8110Cat	Tmin8110Ws	WtDepCat	WtDepWs	CaOCat	CaOWs	CatAreaSqKm	CatAreaSqKmRp100	ClayCat	ClayWs	Fe2O3Cat	Fe2O3Ws	HydrlCondCat	HydrlCondWs	K2OCat	MgOCat	MgOWs	Na2OCat	OmCat	OmWs	PctAlluvCoastCat	PctAlluvCoastWs	PctNonCarbResidCat	PctNonCarbResidWs	PctSilicicCat	PermCat	PermWs	Precip08Cat	Precip08Ws	Precip09Cat	Precip09Ws	Precip8110Cat	Precip8110Ws	QC_01	QC_02	QC_03	QC_04	QC_05	QC_06	QC_07	QC_08	QC_09	QC_10	QC_11	QC_12	QC_MA	RckDepCat	RckDepWs	RunoffCat	RunoffWs	WetIndexCat	WetIndexWs	WsAreaSqKm	WsAreaSqKmRp100	ElevCat	ElevWs	K2OWs	NCat	NWs	P2O5Cat	P2O5Ws	SCat	SLOPE	SWs	clust
17572413	6.739672	4.935703	45	44.47058	76.68252	66.61747	0.35	0.3682023	0.352206	0	31.82467	34.63654	54.20126	36.91985	25.65385	24.19009	17.86582	16.82761	17.41733	16.34022	18.01239	16.36621	10.36464	8.534738	182.88	182.88	2.178772	2.924083	0.02664193	0.02313042	3.114404	3.114404	1.317159	1.249564	0.2532941	0.1573567	0.9285941	1.405442	1.99377	0.4078394	1.363537	1.363537	0	0	4.615121	4.615121	0	1.403643	1.403643	6.096486	6.135136	5.858322	5.952931	6.276901	6.322219	0.3191807	1.090916	1.337367	0.8450095	0.5019867	0.09440068	0.05164323	0.0741794	0.05259245	0.06765865	0.1319051	0.1922719	0.5187938	3.805773	3.805773	4.007333	4.007333	6.172396	5.434969	1.836844	0.6564313	18.04712	25.08443	1.252625	0.2866945	0.2272048	0.3914924	0.3337739	0.98615	0.09336991	1.129584	2
17572415	14.68847	14.93242	45.13787	45.64314	144.6967	153.1181	0.1933609	0.1985801	3.401408	96.24141	62.23116	62.49385	65.10143	64.63291	22.54532	21.43341	16.11807	16.09402	15.77385	15.75077	16.15842	15.51374	9.764521	9.586029	181.35	181.35	1.563746	1.639179	0.8823616	0.1555497	2.495682	2.495682	1.560858	1.582212	0.03855969	0.02570021	1.36462	1.013115	1.005427	1.442015	0.7466879	0.7466879	0	0	2.020731	1.559951	4.548136	2.547099	2.547099	6.142225	6.139546	5.742709	5.73969	6.086402	6.152719	0.3271431	0.8721298	1.402906	0.9082586	0.5411608	0.1079571	0.06485097	0.09166719	0.06578774	0.08525984	0.1646666	0.2382292	0.5241366	4.124712	4.124712	4.007333	4.025255	6.435032	5.796433	2.038711	0.7613664	31.32162	33.56833	1.726718	0.1038756	0.08534956	0.401927	0.4020722	0.1732919	0.01698146	0.1808451	3
17572417	4.935703	5.386452	47.02037	47.41214	66.61747	66.86585	0.1280586	0.2177241	0.3747732	0	32.08675	32.48256	36.91985	40.45368	24.95273	24.74884	17.82105	17.69439	17.38601	17.24942	17.40505	17.29617	9.849221	9.836723	182.88	182.88	2.924083	2.818784	0.8812437	0.2022059	2.955431	2.960312	1.249564	1.271831	0.1573567	0.1601324	0.9435436	1.99377	1.917207	0.3017373	0.6981347	0.6989835	0	0	4.615121	4.615121	0	1.95586	1.975747	6.119434	6.139104	5.756964	5.782162	6.084052	6.111187	0.1972102	0.2829208	0.7256144	0.3960879	0.2037568	0.02469261	0.01390291	0.04210118	0.03343478	0.04210118	0.08342161	0.1231022	0.2118804	3.83298	3.833297	4.007333	4.007333	6.421187	5.99399	1.449856	0.5757703	22.3997	23.24424	1.269301	0.2272048	0.2250911	0.3337739	0.3380032	1.129584	0.01464206	1.063897	2
17572419	4.935703	10.77911	47	48.83292	66.61747	115.1553	0.07497346	0.2399413	1.806753	15.12917	32.05	49.50086	36.91985	62.14431	25.00289	21.81705	17.91568	15.80599	17.48047	15.3488	17.48596	15.57822	9.962139	9.334382	182.88	182.0314	2.924083	1.800756	0.7825765	0.1258394	2.955431	2.738198	1.249564	1.467985	0.1573567	0.1000732	0.9435436	1.99377	1.10768	0.3017373	0.6981347	0.7267709	0	3.220365	4.615121	4.124447	0	1.95586	2.351096	6.102179	6.327064	5.740245	5.970126	6.089803	6.332641	2.960571	4.388642	4.433124	4.217299	3.530909	2.472581	1.614226	1.163151	1.14645	1.294727	1.994972	2.357452	3.146176	3.83298	4.005647	4.007333	4.011047	6.820201	5.52009	5.348571	3.851925	22.32422	31.79766	1.525645	0.2272048	0.1690148	0.3337739	0.3718516	1.129584	0.003162278	0.4231914	5
17572421	8.807663	14.84876	43	42.8485	68.75105	135.7128	0.1203723	0.2186872	3.220511	98.90832	51.74027	52.35466	67.2756	61.53213	22.97938	21.58512	16.57829	16.18323	16.19975	15.83061	16.43543	15.67515	9.882289	9.758584	177.7466	181.7626	0.9684356	1.751078	0.1563198	0.01695544	2.768162	2.767534	1.426387	1.804394	0.1809531	0.03052172	1.075117	0.9910026	1.352781	0.4357091	0.538569	0.8843058	0	0	0	0.7379663	4.615121	2.421963	2.350004	6.131458	6.077509	5.743448	5.688155	6.081163	6.112268	0.8514322	1.619388	2.398259	1.758375	1.201169	0.3667243	0.2247423	0.2738367	0.2004889	0.2692635	0.4824261	0.7677907	1.170933	4.355169	4.087938	4.007333	4.018803	7.363327	5.83652	3.178108	1.538694	30.31191	33.31563	1.600933	0.2083507	0.1180708	0.3685254	0.4068775	0.1956502	0.003162278	0.2216045	4
17572423	13.76158	14.23102	43	42.19903	114.306	115.9709	0.02	0.2530179	2.855602	99.25475	50.58157	44.08348	57.81283	57.64722	23.04414	21.53294	16.74683	16.26151	16.33521	15.90038	16.45534	15.66511	9.859141	9.791018	178.1111	182.1121	1.605765	1.895321	0.005385472	0	2.797633	2.951188	2.005782	2.017822	1.122121	0.04102477	1.164197	1.109393	1.636852	1.212788	0.5390461	0.9914317	0	0	0	0.556899	4.615121	2.365146	2.146034	6.080461	6.053535	5.702904	5.667187	6.099011	6.112787	1.102936	1.948336	2.10157	2.086045	1.485913	0.5376623	0.3220835	0.1972102	0.2776317	0.2600539	0.6476267	0.9711576	0.9722929	4.33228	4.055699	4.007333	4.015177	7.348909	5.822264	3.546547	1.881844	30.30924	33.68961	1.424419	0.2632529	0.1470539	0.4010817	0.4080144	0.2449436	0.003162278	0.2697557	4
17572425	15.57797	14.81584	44.42321	41.69096	150.5489	128.6578	0.1484937	0.2280341	3.147532	100	53.50134	48.56084	64.63378	60.27217	22.2197	21.63327	16.19728	16.216	15.84349	15.85976	15.99739	15.73396	9.766959	9.828662	181.7303	181.917	1.607063	1.793253	1.47199	0.2368887	2.748709	2.852854	1.600315	1.88223	0.01992757	0.03244438	1.384796	1.072499	1.465391	1.520768	0.8715107	0.9314853	0	0	0	0	4.615121	2.366929	2.264972	6.100104	6.050083	5.704724	5.665428	6.073695	6.095372	0.665776	1.291434	2.063185	1.45652	0.9512717	0.2445136	0.1570037	0.1963888	0.1466944	0.1963888	0.3604677	0.5013812	0.9246556	4.090869	4.073823	4.007333	4.016241	6.350719	5.814789	2.84208	1.25282	31.85148	33.24067	1.546982	0.08998589	0.1289885	0.4081905	0.4088188	0.1696836	0.004536518	0.2361577	3
17572427	4.935703	10.43965	44.92998	51.79628	66.61747	111.3557	0.2382585	0.3085348	1.658921	18.60079	30.63478	43.53247	36.91985	63.2791	25.29255	20.12241	18.32194	13.26065	17.81763	12.90709	17.86086	13.1431	10.42238	6.158931	182.88	182.6183	2.924083	1.71342	0.6944463	0.1361031	3.213234	2.97645	1.249564	1.483618	0.1573567	0.9356662	0.9435436	1.99377	0.9961986	0.3017373	1.059391	0.7619704	0	3.447851	4.615121	3.950598	0	1.411532	2.718316	6.073935	6.243407	5.817108	5.944406	6.281784	6.311039	5.572405	6.39187	6.428299	6.050712	5.366359	4.611361	3.436532	2.616373	2.541996	2.802572	3.510978	3.645711	5.22976	4.099321	4.427405	4.007333	4.010315	5.651225	5.561673	6.910954	5.461082	20.70517	36.84265	1.476343	0.2272048	0.2450907	0.3337739	0.3809803	1.129584	0.1111135	0.5433386	5
17572429	4.935703	4.935703	45	44.16443	66.61747	66.61747	0.03	0.3092835	0.352206	0	27.42455	33.06851	36.91985	36.91985	25.5967	24.68041	18.40479	17.31441	17.89176	16.78235	18.00585	17.24941	10.40797	9.811227	182.88	182.88	2.924083	2.924083	0.05770271	0.03623549	3.317816	3.131695	1.249564	1.249564	0.1573567	0.1573567	0.9435436	1.99377	1.99377	0.3017373	0.48858	1.322426	0	0	4.615121	4.615121	0	1.420696	1.404972	6.069917	6.109627	5.809605	5.889479	6.271876	6.298353	0.1106465	0.4478858	0.6037694	0.3264219	0.1781462	0.02371653	0.01488861	0.02273949	0.01783992	0.02273949	0.04497337	0.06765865	0.1831545	4.360164	3.861477	4.007333	4.007333	5.985004	5.36691	1.010145	0.4335341	18.31074	23.29742	1.252625	0.2272048	0.2272048	0.3337739	0.3337739	1.129584	0.2152518	1.129584	2
17572431	12.91799	12.91799	41.31114	40.80074	74.00829	74.00829	0.260376	0.3270271	2.079968	100	25.5026	25.9887	49.38962	49.38962	21.84102	21.41986	16.51165	16.42976	16.12777	16.05033	15.82401	15.64311	9.798604	9.860792	182.88	182.8767	2.146477	2.146477	1.283458	0.2361782	3.264996	3.263838	2.360354	2.360354	0.06298982	0.06298982	0.6386303	2.059255	2.059255	1.124919	1.193922	1.192688	0	0	0	0	4.615121	1.458615	1.462854	6.006766	5.999882	5.625018	5.620488	6.096702	6.113909	0.5122246	1.087551	1.73994	1.178347	0.7395536	0.1731126	0.1025566	0.1336564	0.1007499	0.1336564	0.2523139	0.3583735	0.7188149	3.980989	3.981322	4.007333	4.007333	6.171592	5.788993	2.458443	1.067156	33.16575	34.48237	0.9454549	0.1948281	0.1948281	0.4104205	0.4104205	0.3507962	0.003162278	0.3507962	2
17572433	4.935703	10.42827	44.77056	51.77865	66.61747	111.2632	0.205772	0.3084723	1.656219	18.55692	25.97483	43.50321	36.91985	63.2246	25.16405	20.13346	18.40479	13.27089	17.89176	12.91692	17.80907	13.15313	10.45211	6.167944	182.88	182.6189	2.924083	1.718278	0.4847075	0.09848695	3.289259	2.976973	1.249564	1.483187	0.1573567	0.9345475	0.9435436	1.99377	0.9997311	0.3017373	0.7022185	0.7632473	0	3.445564	4.615121	3.952822	0	1.418106	2.716582	6.069917	6.24309	5.809605	5.944235	6.264073	6.310988	5.572899	6.392813	6.429669	6.05192	5.367559	4.612831	3.437851	2.617396	2.543411	2.804087	3.512947	3.647797	5.230959	4.292853	4.426571	4.007333	4.010308	5.746411	5.561492	6.913314	5.463824	20.78731	36.81563	1.475916	0.2272048	0.2450551	0.3337739	0.3808888	1.129584	0.08881728	0.5452013	5
17572435	4.935703	10.62737	47	48.78943	66.61747	113.8419	0.04996157	0.2373299	1.767624	14.71862	32.05	49.22687	36.91985	61.51339	25.03969	21.90009	18.19787	15.86326	17.7611	15.4065	17.49113	15.62717	9.937715	9.349223	182.88	182.045	2.924083	1.851116	1.274189	0.2765706	2.955431	2.742156	1.249564	1.462922	0.1573567	0.1017163	0.9435436	1.99377	1.143024	0.3017373	0.6981347	0.7263255	0	3.193967	4.615121	4.141489	0	1.95586	2.346028	6.048549	6.32154	5.68903	5.964579	6.082401	6.326963	2.978332	4.393251	4.44703	4.229342	3.542263	2.484073	1.622946	1.174338	1.1619	1.310493	2.016635	2.378342	3.158064	3.83298	4.003107	4.007333	4.010946	6.920922	5.564883	5.375954	3.874959	22.05837	31.58595	1.519094	0.2272048	0.1708133	0.3337739	0.370928	1.129584	0.01305412	0.4546111	5
17572437	5.063239	11.94499	47.05516	48.37327	66.06742	133.5234	0.1455306	0.1976597	2.351865	0.1085246	32.1168	56.40155	37.47281	61.49388	24.93217	22.61341	17.96863	16.32659	17.53578	15.85411	17.42598	16.15707	9.914742	9.695685	182.88	181.7056	2.899274	1.878297	2.581814	0.8451813	2.955552	2.645888	1.315294	1.564391	0.864708	0.1663928	0.9467325	1.974806	1.134203	0.3082948	0.698162	0.7381732	1.620919	0.3029368	4.574116	4.610532	0	1.956358	2.47904	6.06224	6.38179	5.712392	6.014604	6.096898	6.343989	2.640556	4.136653	4.112823	3.923101	3.245868	2.154549	1.343126	0.9669838	0.9062404	1.134301	1.681386	2.115773	2.845374	3.832988	4.064969	4.007333	4.007333	6.595256	5.618099	4.949841	3.419031	22.45952	30.45669	1.606744	0.2424221	0.1320774	0.3347052	0.3810644	1.113961	0.007876547	0.3900253	4
17572439	4.935703	11.14155	47	48.62384	66.61747	121.5556	0.02	0.2215038	1.996593	8.947571	37.95558	52.02017	36.91985	61.48404	25.18852	22.18412	18.33216	16.04804	17.89619	15.58511	17.65805	15.8378	10.12194	9.48645	176.5631	181.9129	2.924083	1.86359	0.2724669	0.1361031	3.052653	2.70577	1.249564	1.50398	0.1573567	0.1277523	0.9435436	1.99377	1.140742	0.3017373	0.6838426	0.7309532	0	2.72703	4.615121	4.353692	0	1.855437	2.399936	6.022486	6.345498	5.663151	5.98437	6.081605	6.333517	3.468607	4.973273	5.041824	4.772945	4.081732	3.099371	2.117099	1.579803	1.518857	1.784735	2.480062	2.843338	3.747101	4.309268	4.027649	4.007333	4.009521	6.61688	5.587801	5.876647	4.354993	21.85858	31.13843	1.554013	0.2272048	0.1567602	0.3337739	0.3749241	1.129584	0.2834262	0.4314134	5
17572441	7.983677	9.649736	51.19769	50.65259	82.93352	98.09115	0.2819383	0.2882024	1.182335	23.75865	32.05	39.08661	66.17213	65.93138	22.11531	20.63237	15.80325	15.18973	15.44971	14.84328	15.69012	14.88943	9.258913	9.142385	182.88	182.5256	1.311422	1.377993	1.053127	0.4158774	2.955431	2.866346	1.247373	1.326198	0.1530695	0.1253729	1.00709	0.7479544	0.8146995	0.4097187	0.6981347	0.7095901	4.615121	4.346935	0	0	0	1.95586	2.126628	6.160319	6.077051	5.739414	5.580111	6.118644	5.976523	0.8337783	1.229348	2.072417	1.419487	0.9477894	0.2350721	0.1397619	0.2078268	0.2263384	0.2078268	0.4147552	0.6205765	0.9419585	3.83298	3.909402	4.007333	4.015399	5.647586	5.475309	3.31548	1.979331	30.24757	33.11401	1.422472	0.2336408	0.2104888	0.3423069	0.3576369	0.2702314	0.003162278	0.2506758	4
17572443	13.64976	14.04394	50.82856	51.27172	124.2491	136.8255	0.2016632	0.2010004	2.980914	58.91771	63.40668	63.05731	61.33179	62.50809	21.73065	21.17074	16.06225	15.75412	15.87169	15.49978	15.68066	15.30631	9.624639	9.436268	178.4412	179.6004	1.682591	1.68357	3.358972	1.449222	2.464907	2.477285	1.853587	1.758424	1.665431	1.277266	1.228993	1.259636	1.161798	1.319492	0.7003685	0.7190855	2.926026	2.452571	2.317082	3.448848	4.306773	2.612109	2.586706	6.303984	6.410119	5.877841	6.005776	6.229745	6.327287	1.88813	3.010621	2.912405	2.829619	2.185377	1.084175	0.6108519	0.3688011	0.4427609	0.4101209	0.8928174	1.233435	1.742394	4.373676	4.281747	4.053125	4.043774	5.815101	5.756479	3.853376	2.040701	32.96149	33.907	1.62359	0.2159033	0.1746952	0.3960634	0.3972411	0.2343427	0.08673108	0.218381	4
17572445	7.983677	10.70901	56.8227	52.9736	82.93352	113.8662	0.32	0.3011942	1.712105	15.6134	32.05	45.18424	66.17213	64.70763	22.92678	19.38591	15.79603	12.43342	15.4034	12.11316	16.10232	12.34337	9.271343	5.295952	182.88	182.5313	1.311422	1.565642	0.1194705	0.02225061	2.955431	2.959969	1.247373	1.515479	0.1530695	1.10462	1.00709	0.7479544	0.8880231	0.4097187	0.6981347	0.6544834	4.615121	3.586971	0	3.917251	0	1.95586	2.762513	6.216763	6.241889	5.940551	5.906393	6.163174	6.285645	5.449935	6.188223	6.189331	5.835559	5.154863	4.359487	3.211489	2.412515	2.353468	2.596001	3.247036	3.349202	5.006928	3.83298	4.515774	4.007333	4.011296	6.933229	5.632132	6.626171	5.182927	28.43551	38.67458	1.486886	0.2336408	0.2423958	0.3423069	0.3804375	0.2702314	0.003162278	0.4613158	5
17572447	7.035571	11.1133	46.91486	48.61268	39.91877	121.0341	0.1852373	0.2213096	1.986996	8.888699	32.05	51.93689	36.11091	61.31755	25.30288	22.2047	18.33216	16.06307	17.89619	15.60031	17.7704	15.85056	10.23534	9.491391	182.88	181.9169	2.482181	1.869813	1.108398	0.1570892	2.955431	2.706951	2.586872	1.515484	3.990851	0.3740682	0.9611214	1.629497	1.145301	0.4424815	0.6981347	0.7308208	3.451711	2.734519	4.254842	4.352971	0	1.95586	2.398439	6.022486	6.343681	5.663151	5.98256	6.078087	6.332037	3.472246	4.974068	5.044051	4.774753	4.08357	3.100993	2.119263	1.581244	1.521044	1.788755	2.48549	2.848334	3.749128	3.83298	4.026911	4.007333	4.009506	6.135004	5.591842	5.88323	4.360307	20.53273	31.0808	1.552309	0.6108635	0.1633348	0.3444259	0.3747259	0.8900982	0.04445267	0.4363384	5
17572449	5.913041	5.049778	46	46.85745	54.19114	65.16706	0.2507895	0.2904962	0.3633078	0	33.82862	32.1235	36.54335	36.87591	25.46385	24.68848	18.33216	17.98091	17.89619	17.53754	17.89197	17.43462	10.31745	10.17647	182.5063	182.8647	2.742267	2.904488	0.5412772	0.03623549	2.948967	2.955167	2.085635	1.391573	3.250598	1.397695	0.9517633	1.840509	1.977046	0.3697139	0.6950516	0.6980025	3.159397	1.45678	4.36238	4.581982	0	1.974576	1.956633	6.022486	6.080777	5.663151	5.737947	6.087387	6.152692	0.5743636	1.190888	1.705293	1.122329	0.7035924	0.1604167	0.07603469	0.1362776	0.1025566	0.1423672	0.2677344	0.3784364	0.7193021	3.90165	3.835883	4.007333	4.007333	5.778641	5.576719	2.519896	1.349319	20.70946	23.61832	1.253612	0.4486337	0.2628483	0.3387733	0.3343613	1.025104	0.2023896	1.117893	2
17572451	7.420478	10.91351	46.22696	48.55027	39.02434	119.0265	0.1099441	0.2230552	1.932056	8.583776	32.95603	51.31005	38.17237	60.4835	25.49117	22.2927	18.43429	16.13044	17.99223	15.66835	17.92582	15.9066	10.35413	9.51551	182.6831	181.9464	2.338617	1.926206	0.8280277	0.1746254	2.952031	2.715851	2.642678	1.519142	4.06428	0.5486755	0.9671422	1.514431	1.186012	0.4597508	0.6963725	0.7297891	4.396516	2.7271	3.03651	4.358345	0	1.965766	2.387046	6.001207	6.335512	5.650245	5.974858	6.073239	6.326165	3.49484	4.985994	5.06482	4.792952	4.101386	3.121616	2.134995	1.595136	1.540302	1.810418	2.514385	2.874807	3.768083	3.869749	4.021464	4.007333	4.009432	6.515647	5.596649	5.918041	4.398476	19.626	30.84498	1.543085	0.6311986	0.1711094	0.3458479	0.3734497	0.8168473	0.05685253	0.4740345	5
17572457	13.9108	9.520595	53.20141	54.74417	136.8578	99.46199	0.24	0.2606439	1.157994	12.85309	53.72183	54.66521	65.31563	65.75706	20.06924	19.88437	12.99411	12.69227	12.75916	12.45597	13.26847	12.95413	6.467293	6.019924	182.88	181.5945	1.530471	1.407082	0.3251946	0.07955028	2.781301	2.752517	1.50339	1.337287	0.05083672	0.1252781	1.322926	0.9675345	0.810248	1.363819	0.5364934	0.6283247	0	4.342953	0	2.502463	4.615121	2.05027	2.156464	5.934075	5.976666	5.368632	5.439455	5.899355	5.979915	0.2646693	0.6901427	1.261298	0.7984077	0.4618454	0.08892621	0.04688359	0.0861777	0.07139	0.09440068	0.1789827	0.1789827	0.4466071	4.491553	4.770302	4.040006	4.079284	5.792006	5.785562	2.11581	0.9600779	35.8536	37.26588	1.420917	0.1341919	0.208815	0.3941413	0.356234	0.1917949	0.2211519	0.2540738	6
17572459	8.521931	8.139848	47.83791	47.76015	68.01008	65.17675	0.02502747	0.2095306	0.4856987	0	37.44409	36.17169	63.6586	54.47437	24.83275	24.51835	17.2934	17.31943	16.81674	16.84789	17.30658	17.13112	9.776791	9.74014	182.88	182.88	1.459934	2.091364	0.5039218	0.1708392	3.04785	3.025486	1.423542	1.4483	0.1797381	0.179714	1.065531	1.188185	1.576305	0.423209	0.7129498	0.7095282	0	0	4.615121	4.615121	0	2.290513	2.216592	6.198873	6.187084	5.858069	5.839174	6.142097	6.167966	0.2639015	0.5933268	1.040277	0.6119371	0.3576744	0.05354077	0.03536714	0.05921186	0.04592893	0.05921186	0.1151128	0.1680536	0.348542	3.839237	3.837673	4.007333	4.007333	5.86335	5.527294	1.712734	0.6836018	23.15533	24.345	1.364146	0.2122822	0.2249075	0.3659461	0.3620611	0.3089331	0.01244789	0.2529218	2
17572461	9.003356	9.003356	43.11041	43.11041	70.97872	70.97872	0.232789	0.232789	0.6365598	57.84934	29.41229	29.41229	66.78616	66.78616	22.89159	22.89159	16.60341	16.60341	16.22788	16.22788	16.33319	16.33319	9.767834	9.767834	182.878	182.878	1.045298	1.045298	0.9419975	0.2593598	3.203065	3.203065	1.465103	1.465103	0.175307	0.175307	1.074561	1.031618	1.031618	0.4925963	1.053663	1.053663	0	0	3.764698	3.764698	4.074981	1.793028	1.793028	6.165626	6.165626	5.775833	5.775833	6.119848	6.119848	0.08434115	0.216723	0.500169	0.2684993	0.1414996	0.06765865	0.01291623	0.02078254	0.02078254	0.02078254	0.04114194	0.0610951	0.1336564	3.940197	3.940197	4.007333	4.007333	6.542742	6.542742	0.9419975	0.2593598	30.75294	30.75294	1.388779	0.205909	0.205909	0.3699388	0.3699388	0.2011099	0.003162278	0.2011099	4
17572667	7.562238	7.562238	40	40	80.28504	80.28504	0.37	0.37	0.577294	0	34.69	34.69	64.77575	64.77575	18.90495	18.90495	14.52935	14.52935	14.00319	14.00319	13.8373	13.8373	8.760484	8.760484	182.88	182.88	1.608961	1.608961	0.05515084	0.03449804	3.114404	3.114404	1.250656	1.250656	0.1642883	0.1642883	0.9263306	0.8820777	0.8820777	0.4557107	1.363537	1.363537	0	0	4.615121	4.615121	0	1.403643	1.403643	6.619895	6.619895	6.376847	6.376847	6.754785	6.754785	0.03149867	0.07788654	0.07325046	0.03633193	0.01783992	0.008959741	0.003992021	0.001998003	0.0009995	0.0009995	0.001998003	0.002995509	0.02176149	3.805773	3.805773	4.007333	4.007333	5.464571	5.464571	0.05515084	0.03449804	40.02116	40.02116	1.235	0.4233214	0.4233214	0.4301349	0.4301349	0.9993198	0.244949	0.9993198	2
17572669	7.562238	7.562238	40	40	80.28504	80.28504	0.37	0.37	0.577294	0	34.69	34.69	64.77575	64.77575	18.65349	18.65349	14.11354	14.11354	13.5701	13.5701	13.85161	13.85161	9.046716	9.046716	182.88	182.88	1.608961	1.608961	0.008959741	0.007174204	3.114404	3.114404	1.250656	1.250656	0.1642883	0.1642883	0.9263306	0.8820777	0.8820777	0.4557107	1.363537	1.363537	0	0	4.615121	4.615121	0	1.403643	1.403643	6.723489	6.723489	6.486624	6.486624	6.794403	6.794403	0.004987542	0.01291623	0.01192857	0.005982072	0.002995509	0.0009995	0	0	0	0	0	0	0.002995509	3.805773	3.805773	4.007333	4.007333	5.001258	5.001258	0.008959741	0.007174204	40.45579	40.45579	1.235	0.4233214	0.4233214	0.4301349	0.4301349	0.9993198	0.003162278	0.9993198	2
17572671	7.562238	7.562238	41.19231	41.82998	80.28504	80.28504	0.37	0.37	0.577294	0	34.69	34.69	64.77575	64.77575	18.62509	18.14465	14.11354	14.11354	13.5701	13.5701	13.83452	13.40007	9.041233	8.650114	182.88	182.88	1.608961	1.608961	0.02313042	0.01783992	3.114404	3.114404	1.250656	1.250656	0.1642883	0.1642883	0.9263306	0.8820777	0.8820777	0.4557107	1.363537	1.363537	0	0	4.615121	4.615121	0	1.403643	1.403643	6.723489	6.723489	6.486624	6.486624	6.835434	6.827711	0.7929925	1.286474	1.223187	0.7742662	0.463734	0.0861777	0.05069311	0.0806579	0.03246719	0.04114194	0.0806579	0.0806579	0.5481214	3.805773	3.805773	4.007333	4.007333	5.572154	5.333778	0.9426989	0.424156	39.83011	42.31325	1.235	0.4233214	0.4233214	0.4301349	0.4301349	0.9993198	0.003162278	0.9993198	2
17572673	7.562238	7.562238	46	46	80.28504	80.28504	0.37	0.37	0.577294	0	34.69	34.69	64.77575	64.77575	20.00153	20.00153	14.32946	14.32946	13.81382	13.81382	14.33557	14.33557	8.669176	8.669176	182.88	182.88	1.608961	1.608961	0.04659729	0.02313042	3.114404	3.114404	1.250656	1.250656	0.1642883	0.1642883	0.9263306	0.8820777	0.8820777	0.4557107	1.363537	1.363537	0	0	4.615121	4.615121	0	1.403643	1.403643	6.669682	6.669682	6.406419	6.406419	6.666647	6.666647	0.02273949	0.06391333	0.06015392	0.0295588	0.01390291	0.006975614	0.002995509	0.0009995	0.0009995	0.0009995	0.0009995	0.002995509	0.01783992	3.805773	3.805773	4.007333	4.007333	5.660927	5.660927	0.04659729	0.02313042	36.60863	36.60863	1.235	0.4233214	0.4233214	0.4301349	0.4301349	0.9993198	0.003162278	0.9993198	2
17572675	7.562238	7.562238	46.4966	46.4966	80.28504	80.28504	0.37	0.37	0.577294	0	34.69	34.69	64.77575	64.77575	19.22308	19.22308	13.99533	13.99533	13.47182	13.47182	13.75969	13.75969	8.292884	8.292884	182.88	182.88	1.608961	1.608961	0.124251	0.05855189	3.114404	3.114404	1.250656	1.250656	0.1642883	0.1642883	0.9263306	0.8820777	0.8820777	0.4557107	1.363537	1.363537	0	0	4.615121	4.615121	0	1.403643	1.403643	6.723937	6.723937	6.476566	6.476566	6.684158	6.684158	0.07232066	0.1764711	0.1646666	0.08250122	0.04305949	0.02078254	0.009950331	0.004987542	0.002995509	0.002995509	0.004987542	0.00796817	0.05164323	3.805773	3.805773	4.007333	4.007333	5.572956	5.572956	0.124251	0.05855189	39.13149	39.13149	1.235	0.4233214	0.4233214	0.4301349	0.4301349	0.9993198	0.3951631	0.9993198	2
17572677	7.562238	7.562238	41	41	80.28504	80.28504	0.37	0.37	0.577294	0	34.69	34.69	64.77575	64.77575	18.6521	18.44174	13.99533	13.99533	13.47182	13.47182	13.71161	13.51521	8.762948	8.582818	182.88	182.88	1.608961	1.608961	0.03014116	0.0292675	3.114404	3.114404	1.250656	1.250656	0.1642883	0.1642883	0.9263306	0.8820777	0.8820777	0.4557107	1.363537	1.363537	0	0	4.615121	4.615121	0	1.403643	1.403643	6.723937	6.723937	6.476566	6.476566	6.794429	6.805546	0.3285841	0.6355181	0.5933268	0.3300229	0.1798184	0.02371653	0.01488861	0.02176149	0.01390291	0.01390291	0.02858746	0.03536714	0.218332	3.805773	3.805773	4.007333	4.007333	5.945882	5.504691	0.4370284	0.1791499	38.36855	40.61717	1.235	0.4233214	0.4233214	0.4301349	0.4301349	0.9993198	0.3192849	0.9993198	2
17572679	7.562238	7.562238	39.3125	41.21504	80.28504	80.28504	0.37	0.37	0.577294	0	34.69	34.69	64.77575	64.77575	18.60381	18.30432	13.99533	14.01344	13.47182	13.48688	13.66695	13.52414	8.721264	8.735324	182.88	182.88	1.608961	1.608961	0.02839307	0.02664193	3.114404	3.114404	1.250656	1.250656	0.1642883	0.1642883	0.9263306	0.8820777	0.8820777	0.4557107	1.363537	1.363537	0	0	4.615121	4.615121	0	1.403643	1.403643	6.723937	6.723868	6.476566	6.478113	6.809053	6.817782	0.6739644	1.136871	1.07432	0.6585557	0.3906898	0.06578774	0.04114194	0.05259245	0.02664193	0.03343478	0.06578774	0.07973497	0.4618454	3.805773	3.805773	4.007333	4.007333	5.764995	5.376065	0.8244824	0.2758878	38.55128	41.77144	1.235	0.4233214	0.4233214	0.4301349	0.4301349	0.9993198	0.1854461	0.9993198	2
